id,uid,valid_card,token,invalid_card,month,year,ccv,ccv_amex,user_id,dt_current_timestamp
4474,93e7adbc-7d7a-4090-b8d8-6e0bce01565e,1439-7774-1840-7549,tok_mastercard,4000000000000044,02,2029,369,2946,add679de-f3e7-4c40-ba6f-d22df3321d57,2024-01-17 20:09:47
5495,dede6da2-fe29-4f40-b65d-22499d9fdd80,8372-6536-1367-2448,tok_mastercard,4000000000000101,02,2025,268,2694,1800609c-23cf-4d9f-8bf4-c7c680b35705,2024-01-17 20:09:47
4141,030adf11-6ab8-4362-9e9f-33be516fd07a,9889-7095-1119-7153,tok_discover,4000000000000028,12,2024,550,3039,3f5ac875-17e3-4cdc-aa31-ff75a720e8b6,2024-01-17 20:09:47
6905,4a516af5-ad7a-4044-9202-7ffda78e871e,3242-5711-8596-1647,tok_visa,4000000000000101,11,2024,925,1586,d630d856-0c09-4751-b40f-7f40badd9877,2024-01-17 20:09:47
9478,281a1895-5798-4798-8068-7c54f0cb6887,6656-2788-8244-6853,tok_discover,4000000000000101,12,2025,561,7641,c976dd89-42d8-4628-8366-c82833865487,2024-01-17 20:09:47
5556,77d636d7-8475-4792-bde9-0f26d67af474,2769-6373-4686-3286,tok_visa,4000000000000044,07,2030,468,3777,9ea49d18-9774-4f11-ad9e-0f71bed900c2,2024-01-17 20:09:47
8557,bdb191dd-68d3-479b-982c-08a99891fa12,7678-6568-3277-3938,tok_discover,4000000000000028,02,2028,250,7941,5586bb21-a407-4f19-99f2-b605b8927e91,2024-01-17 20:09:47
7763,8e9a90db-2c12-482a-a16d-229bb7e3468e,5170-1417-8600-4210,tok_discover,4000000000000028,08,2028,360,6488,5a65e9c8-b7aa-4971-8ad5-ad8232796064,2024-01-17 20:09:47
3214,ee9c1ffb-ba53-465a-92c4-356804c42a11,2633-3262-1905-9522,tok_mastercard,4000000000000028,02,2027,686,7802,7b4d9344-ad9c-4ff4-badc-0d223f9e2a4d,2024-01-17 20:09:47
7315,61959d91-8141-4d84-b1da-272e7dffc9bd,4886-6669-2097-3535,tok_mastercard,4000000000000028,10,2023,930,9937,5798a88a-9121-4536-baa8-1034427911d4,2024-01-17 20:09:47
5272,321f151b-e515-478e-a022-a0f1b452cbf6,2366-9696-9711-9162,tok_discover,4000000000000101,12,2028,341,5514,46108fd0-2db4-4d6a-a9aa-c3923a9aec88,2024-01-17 20:09:47
1557,440225fe-8ca5-4a86-afbd-92399ea7d527,4604-5094-6623-7883,tok_discover,4000000000000028,11,2027,389,9941,85c567d6-e450-4a9b-97df-44629d623c82,2024-01-17 20:09:47
1179,54898a3a-9b77-41bf-8495-eabb5d792628,2015-5359-5573-6384,tok_mastercard,4000000000000028,05,2022,479,5563,e4e7c165-0760-4949-99df-278049d967a6,2024-01-17 20:09:47
9164,b3e5b9a7-d397-4bc0-8525-747f1c1af057,9028-9652-5175-8343,tok_mastercard,4000000000000101,07,2027,403,5991,9b843709-219d-4928-9ddf-54bced92dd13,2024-01-17 20:09:47
5383,fb8ace9d-6e3d-40ff-8b65-1aa36d1c1b1b,3705-7887-4087-6131,tok_mastercard,4000000000000101,07,2021,298,1253,f60af6de-6a1b-4968-a195-bc22d82aaa64,2024-01-17 20:09:47
7072,3214c0ff-c300-434d-bfcd-743fc2287bea,5368-6656-3616-6143,tok_discover,4000000000000028,05,2028,609,7572,e61a653f-9418-4bba-93fa-90a0e66860df,2024-01-17 20:09:47
7904,94f81578-bcaf-45c0-847f-c066816cc098,8196-8530-3623-7267,tok_mastercard,4000000000000044,04,2021,174,2441,0b17c183-a696-4243-94a9-6966ec7a7cf1,2024-01-17 20:09:47
4561,1746801f-df2d-45d8-92fa-f07023520442,5365-8266-6107-8174,tok_visa,4000000000000028,01,2022,126,6191,b33913f2-cbe9-4132-8a02-c4f5d4ee643d,2024-01-17 20:09:47
8343,4ac94ffe-e891-4a5e-b78d-efa4d1cd36fd,5487-7276-6284-7664,tok_visa,4000000000000044,09,2030,933,5180,77d3d2ab-58ee-4964-b232-6bdc472bdc6e,2024-01-17 20:09:47
5274,cccdd5e1-d3eb-4666-b6a3-1f471ab5fcd4,6051-2974-8941-7295,tok_visa,4000000000000101,04,2022,608,5743,cc2c1ce6-898b-45e5-a778-07d58e619a67,2024-01-17 20:09:47
2709,b35af1d6-e2a0-47d4-8e82-30fe4f6ae914,1870-2754-6281-1087,tok_mastercard,4000000000000101,07,2024,254,3586,95a32c11-aea4-4b18-b42c-e3e83fd1bb7e,2024-01-17 20:09:47
5583,b15e618d-0d5a-4ced-9882-96b83768d985,9415-5500-9054-5580,tok_discover,4000000000000028,02,2023,324,8781,06d06416-ec8c-4d6d-addd-7247eb000ec1,2024-01-17 20:09:47
3474,b75336d5-ed43-4404-8679-f51280ac5eba,8971-8300-5524-2659,tok_visa,4000000000000044,04,2029,851,1949,4b809d6d-7e9b-4382-aecd-c2c5134c955d,2024-01-17 20:09:47
2026,50fa12b3-6e35-494c-aee2-66435787f73b,7349-1028-3306-2612,tok_discover,4000000000000101,11,2027,945,2719,1dc6149a-d366-4b25-99aa-7000cb185432,2024-01-17 20:09:47
2169,5f4d6af4-8032-4e14-97e9-393913b5ed77,5610-3843-5366-7842,tok_discover,4000000000000101,10,2030,516,4651,fad3a13f-fbc6-40ac-8146-c0b1acb4ee1c,2024-01-17 20:09:47
3886,bdef9ddb-4df4-45b3-a101-736cbf8d02b7,8719-7553-2905-1318,tok_mastercard,4000000000000101,06,2027,352,6061,f7a9c783-6e7c-42a6-91b4-123acb4fb8cb,2024-01-17 20:09:47
3822,62a967d7-c9b5-46a0-bf29-eb09a71e9717,2952-6272-7879-2855,tok_discover,4000000000000028,12,2024,457,2649,944d7a59-625a-4ff3-837d-9386d77401de,2024-01-17 20:09:47
9367,6e2b8c48-1fca-4cc2-bd62-2c38cdf5f2c3,9962-2853-9244-8218,tok_visa,4000000000000028,08,2021,130,8992,50f6338f-a125-4eaf-8251-5edbd966e385,2024-01-17 20:09:47
7495,019b4d7a-f74d-4da7-a669-6b70ef9a8d16,9882-6727-3752-1475,tok_mastercard,4000000000000044,08,2025,756,8602,ed2dadda-09ce-4e94-9107-f99e1ed8c9a6,2024-01-17 20:09:47
5198,1455f00a-8caf-4dc0-a142-5c432b61909d,8612-9472-9907-1438,tok_visa,4000000000000028,02,2030,989,6551,d9202a07-30c6-4b45-b45d-8cceefb766ee,2024-01-17 20:09:47
7532,98e86e7d-5568-4f9d-b152-9913bd4cd49f,4473-7097-1042-5305,tok_visa,4000000000000044,11,2028,678,9481,2442dec7-3a87-4d94-aa23-ab44c76b4d5f,2024-01-17 20:09:47
3153,e3909ef4-5476-46c2-ba92-a9e99a71ec76,8001-4276-2175-8185,tok_discover,4000000000000101,08,2029,892,7697,ce615021-431d-4a20-aeaf-d8e37330dd25,2024-01-17 20:09:47
5115,1708fa77-c010-4283-b3fb-3afe0167e437,3217-6838-5095-6943,tok_visa,4000000000000101,11,2025,263,8355,2a7de911-4ae0-4dbc-927c-fc5523a2eb01,2024-01-17 20:09:47
9438,1338cce8-c8e0-483b-a776-7c690a70e526,4505-2691-3403-4289,tok_visa,4000000000000044,07,2025,466,6121,a9bffb59-1fd0-491d-baf2-89dcf68f15d5,2024-01-17 20:09:47
4046,dfa33167-c1e2-4096-842d-f70fb93be6a8,2337-7710-6851-3859,tok_visa,4000000000000044,03,2027,639,4320,59419a33-0f7e-4ff5-abe7-53284898c612,2024-01-17 20:09:47
8079,5641e4d2-7c5f-4bd2-bb3f-5bce71e748d0,7909-9141-5665-4162,tok_discover,4000000000000101,11,2024,380,2951,4c32e9e1-a951-4bbb-9a47-81c15d4b4097,2024-01-17 20:09:47
3763,a526a37a-3bef-41c8-86d9-3b696002a66b,1754-4141-2650-3113,tok_mastercard,4000000000000101,02,2025,297,8800,7922e6ad-46c0-45da-90b3-4a8cd0852530,2024-01-17 20:09:47
2952,c2801e1e-c564-4825-8b20-1d3cf15ea784,1619-4731-1249-1156,tok_visa,4000000000000028,08,2021,194,1282,3ae1c98e-64c0-4fc3-996a-0e58439af6fa,2024-01-17 20:09:47
4092,82f9cfa1-6437-4f3f-961e-222831748608,5125-5282-2044-9332,tok_mastercard,4000000000000101,12,2021,956,3057,6a780881-dfc3-4415-86c9-59213928e572,2024-01-17 20:09:47
5855,666df71c-ec07-405a-8c60-ceae42d79560,1514-1095-6985-9036,tok_visa,4000000000000101,11,2030,415,3123,40869200-b277-4cdb-aa65-1847690673a1,2024-01-17 20:09:47
1233,15f45b36-b03f-4389-824b-cca554593247,9690-1855-8147-2788,tok_discover,4000000000000028,07,2022,838,2363,cfce04f8-575d-484d-909a-c3bb896c7d3e,2024-01-17 20:09:47
1000,c3afc53e-6849-4471-9db3-4f76c8f2a637,2434-6900-4125-7249,tok_mastercard,4000000000000044,09,2024,207,1752,f8161cd7-09bc-4a67-8a60-7f3ca5e3a873,2024-01-17 20:09:47
8080,797e6022-aa13-4e8b-9371-493ec2ba1945,3480-1551-7467-8899,tok_visa,4000000000000044,06,2021,339,3533,8b544838-169e-4dce-a186-a5f837390bc4,2024-01-17 20:09:47
1469,55758953-89e5-4a80-a4f8-951909774bff,4037-5784-8627-5239,tok_visa,4000000000000044,01,2030,761,9310,6f286029-f95f-45a5-ae77-6f74fea34c65,2024-01-17 20:09:47
6623,534a78b8-12cd-4322-a5c7-59f4a377ac6d,3439-4933-5155-4371,tok_mastercard,4000000000000101,04,2026,604,3498,f41b947d-7d9e-4277-b76f-0ff107e1c68f,2024-01-17 20:09:47
7209,67a117ae-931d-42b4-a73e-5c298a412374,1447-9850-1485-7684,tok_visa,4000000000000044,03,2028,480,7301,fd733daf-21b0-4109-b609-28870a53fff5,2024-01-17 20:09:47
5128,e50cad63-1b54-426a-9bb3-9dceca83d6f5,8532-3549-8642-3588,tok_discover,4000000000000044,09,2030,815,2327,9704d1a5-b350-430e-a742-9a12eeb4e9b7,2024-01-17 20:09:47
6470,ee0ae081-0d5f-4d56-aedf-1b9634ae9b63,8883-6065-9301-3979,tok_visa,4000000000000044,03,2023,432,3361,24eeea71-316e-4492-bc39-9a2a5b9c0011,2024-01-17 20:09:47
6103,cc41ea97-c970-4c2d-aa4e-6a6da0018b7e,5880-2030-6066-7636,tok_mastercard,4000000000000028,05,2025,536,5198,8b9e6a5a-d904-4f5f-bfe5-78ddb793653a,2024-01-17 20:09:47
6129,1264e867-2eac-4099-8fc6-94795037372c,2650-5479-4474-2099,tok_visa,4000000000000028,06,2030,449,3416,5981e045-a62b-4df9-8c92-2baac45a9fc5,2024-01-17 20:09:47
2894,d38164ba-87e7-4309-beb0-c215fbf168bb,3634-8925-8593-2674,tok_visa,4000000000000028,11,2029,357,3017,124a2070-33d7-47c7-bcbe-2d0b3a6c5611,2024-01-17 20:09:47
4573,9064a108-94e1-42b6-a7c3-8ed202907e48,8838-1967-6616-7949,tok_mastercard,4000000000000044,12,2026,106,8525,ebfb555c-c899-423d-98e0-cd5543937377,2024-01-17 20:09:47
1566,48595a3b-6ed8-46e8-9221-7b5b83855932,2644-6311-8878-3421,tok_visa,4000000000000028,09,2021,902,8848,471248e9-df80-4992-82d9-50c544700983,2024-01-17 20:09:47
6906,b0bbef1a-b14d-4b7e-af7b-0a2ce280e0b9,4148-6042-4894-8161,tok_visa,4000000000000101,10,2023,764,3872,4e230943-0634-489f-9e62-d25730853e45,2024-01-17 20:09:47
8586,ee12142c-733c-4549-81fc-182da6965005,1328-4319-1659-8906,tok_visa,4000000000000101,11,2024,855,3558,02bbefc4-401a-47e4-8462-dab274e41f40,2024-01-17 20:09:47
2599,78251552-0e9d-4379-8b94-89b9dd4bc7b7,9944-5893-2830-2305,tok_visa,4000000000000028,12,2026,408,7697,16c8232d-4a88-4237-8d9d-3d67dba8f2df,2024-01-17 20:09:47
9093,0a4aeb89-dd66-410f-a421-414d7b9146e7,6682-2257-5408-8521,tok_mastercard,4000000000000101,10,2023,103,4635,788478b5-ffa7-4fbe-b814-b99a50f1a1c4,2024-01-17 20:09:47
5353,501fca30-41eb-45bd-a237-85f9fb10eee0,6002-8647-4550-1761,tok_discover,4000000000000044,01,2027,462,9893,bf425931-2a98-4096-97ce-5a6ab4da9c94,2024-01-17 20:09:47
8375,aea2698d-fc09-4727-9ac0-733b2927e70a,1699-7510-7522-7247,tok_mastercard,4000000000000101,03,2021,917,5688,2b4dccd5-be10-402f-a9e7-aa63f144ece8,2024-01-17 20:09:47
2647,e3198caf-ad1b-4c36-ae80-a2a908292afa,2893-3455-9847-8816,tok_mastercard,4000000000000101,07,2028,221,6150,802dd58d-1410-4b2b-8449-8db2aed8db27,2024-01-17 20:09:47
7628,7d575e7a-14bf-45b0-80d3-df32186e2757,9481-2082-9526-5200,tok_mastercard,4000000000000044,11,2029,216,3821,42f6b369-0428-4bc9-a298-5394b44ccd7f,2024-01-17 20:09:47
5543,f87a8266-2cbe-4ad0-9c5e-92706370131f,4739-3966-6814-3028,tok_mastercard,4000000000000101,12,2023,228,2915,6abd0b7b-abcd-43ce-a52d-d1b4d1d1873a,2024-01-17 20:09:47
2348,f335c206-c43e-445d-b027-8f0045450863,2641-1812-2825-7410,tok_mastercard,4000000000000101,02,2024,160,1708,498b821d-ec61-4094-a11d-63b5f9479638,2024-01-17 20:09:47
4121,849a6579-66dd-460d-9c34-665ccb55d587,3988-7070-9535-5880,tok_visa,4000000000000044,10,2030,801,5241,5f425ecb-65c4-46a9-a190-6a68e8c55418,2024-01-17 20:09:47
7222,4f1a9589-c45d-4d40-b013-22c27039d8a0,2781-3161-7031-5634,tok_discover,4000000000000101,09,2027,168,3800,167120fc-aa57-495f-95c2-3fde36d48071,2024-01-17 20:09:47
8420,3b804a4a-6507-4257-8320-28b396b9f08d,1171-4214-9794-7583,tok_discover,4000000000000028,09,2029,961,7991,1a3f04d0-f558-420e-a98f-520ea9b99e9f,2024-01-17 20:09:47
4120,54baffa0-73c6-4e96-95d8-d742cf8b5816,2321-9641-8715-7849,tok_discover,4000000000000101,12,2022,649,7689,6a1ca0dd-c1f2-4041-bb89-f2b464995c94,2024-01-17 20:09:47
9169,8863c808-bea4-4a6c-9568-84fd382f528c,8768-3064-5561-6727,tok_visa,4000000000000044,11,2029,360,5625,1349a254-2315-4b03-8d00-78916c2539a6,2024-01-17 20:09:47
4485,8acbe97f-7993-4fe2-b81e-5aeba5e175a7,2340-8782-8816-2661,tok_mastercard,4000000000000101,05,2022,235,4098,560d5e99-5c01-478e-b7fe-d9ee9942762d,2024-01-17 20:09:47
7857,386e1099-0afa-40c0-ab4c-5671e59e33be,3538-2900-6434-5422,tok_visa,4000000000000028,02,2028,232,4477,726a2cd8-d431-4757-bf84-8f4be8eb095f,2024-01-17 20:09:47
1094,d7702aab-f396-456b-ac9d-5cbcaddfe6f1,5221-9417-3468-5202,tok_discover,4000000000000044,11,2026,812,9465,2330f58a-3274-494a-9106-576aca118a22,2024-01-17 20:09:47
1351,4cc01153-9543-496e-b9b4-1ee8983f5216,4125-4027-4248-5584,tok_mastercard,4000000000000101,02,2028,491,4069,446332d9-6e5a-4911-ae86-8685f75c63ef,2024-01-17 20:09:47
7627,7adfcc91-7677-4c88-8b66-053bb165ea3e,3307-2214-9227-9047,tok_visa,4000000000000101,08,2025,129,4964,21d55943-15ec-42b7-b36c-22c875a33ee7,2024-01-17 20:09:47
8370,b558b02e-ab3f-4afa-afc9-818295a007b7,6883-1088-6179-3343,tok_visa,4000000000000101,11,2026,146,1799,06c8536d-235d-4c06-91ab-18b8a4bc05dc,2024-01-17 20:09:47
