id,uid,account_number,iban,bank_name,routing_number,swift_bic,user_id,dt_current_timestamp
600,a5295f6d-1ad9-45ac-93bf-82cede015cc9,1935049226,IBAN61962038646916652257,Oceanic Capital,4790290811,SWIFTGKNI8SBP,add679de-f3e7-4c40-ba6f-d22df3321d57,2024-01-16 19:05:58
601,bcbd69a8-6c23-4445-9ec4-2ff08c4049f0,5474047557,IBAN65933456603987419082,Zhongxin Jinrong,5631484403,SWIFTDEWGU3O8,1800609c-23cf-4d9f-8bf4-c7c680b35705,2024-01-16 19:05:58
602,8c49813a-d60c-4937-a268-2d2eb8f6418f,9633075988,IBAN70144083779482718943,Banco del Futuro,0867002054,SWIFTVB113JY0,3f5ac875-17e3-4cdc-aa31-ff75a720e8b6,2024-01-16 19:05:58
603,3fbcb0b7-465c-4408-a920-a1fa7247fcd8,3199681850,IBAN60393732846396494125,Silverline Financial,6682776067,SWIFT1U4OZ1OT,d630d856-0c09-4751-b40f-7f40badd9877,2024-01-16 19:05:58
604,968d7dcc-4607-4341-af94-63173fa3554d,5149890112,IBAN89751621194228237479,Zhongxin Jinrong,5518917444,SWIFTGV9022OY,c976dd89-42d8-4628-8366-c82833865487,2024-01-16 19:05:58
605,a1efd1a7-4e97-4c31-913f-3737292253d4,8172073297,IBAN32865995543964570383,Finance Royale,0314575754,SWIFTJSYMAPAI,9ea49d18-9774-4f11-ad9e-0f71bed900c2,2024-01-16 19:05:58
606,cfb454b6-0925-4b42-884f-7d36586b2353,5370838780,IBAN00156378758398845921,Banque du Soleil,9166164071,SWIFT5LDF0IY5,5586bb21-a407-4f19-99f2-b605b8927e91,2024-01-16 19:05:58
607,82632a9f-c71f-4307-a14a-0f2320cbf65c,0736706775,IBAN99560201610678834840,Banco del Futuro,8750413267,SWIFTL54JKVYG,5a65e9c8-b7aa-4971-8ad5-ad8232796064,2024-01-16 19:05:58
608,211db16b-6bba-4e19-8075-5f928efb06f3,9937521981,IBAN96139324015469776287,Finance Royale,2923216773,SWIFTTSPXV8JT,7b4d9344-ad9c-4ff4-badc-0d223f9e2a4d,2024-01-16 19:05:58
609,56c7e2d6-78c8-4edf-8406-8d2797ef9541,6500890490,IBAN25422588063961694105,Oceanic Capital,4144997337,SWIFTI3AIEYLC,5798a88a-9121-4536-baa8-1034427911d4,2024-01-16 19:05:58
610,e3523a3c-15fc-43c6-abd5-4edcb16b2609,6223464105,IBAN64828792964708787841,Banco del Futuro,7482007288,SWIFT1V9YDM6B,46108fd0-2db4-4d6a-a9aa-c3923a9aec88,2024-01-16 19:05:58
