id,uid,account_number,iban,bank_name,routing_number,swift_bic,user_id,dt_current_timestamp
0,b031eafc-e0b2-4570-a443-ce1ae910c796,3580611825,IBAN66113372417743456301,Banque du Soleil,7225921239,SWIFT851YB9BT,057474b4-5433-4b0a-8db2-e9e6ec115d9c,2024-01-16 19:05:58
1,43c75cf5-17fe-43ab-b193-17eb45923e63,9731480869,IBAN38516360009522092832,Banque du Soleil,6214358188,SWIFTB3QR5U48,e46d9355-3713-4304-9327-05d91829d2c2,2024-01-16 19:05:58
2,c8863aa3-9313-41e9-8684-78bd704f37a5,3571871661,IBAN35215599380438783240,Liberty Banking Corp,5133822627,SWIFT4IW94B0P,972f2190-52d9-410e-8d45-71a0246c8669,2024-01-16 19:05:58
3,4d26e6e7-94ac-4742-aa77-02de4066f2df,4934271803,IBAN36144417606921004639,Pinnacle Funds,7819602726,SWIFTIO8NN4Y1,3cf49b65-05f9-4f4e-95f8-4dd9a3d94485,2024-01-16 19:05:58
4,6e39d12c-2ab9-42d9-b2ae-4d07eade4bd4,1398731120,IBAN82005326624085406138,Banco del Futuro,6024760069,SWIFTHGEGIR2O,1198471c-26ce-44a8-8f05-eb3094f719b8,2024-01-16 19:05:58
5,27121f90-5957-49a0-87b4-860e5d6d887c,4669105089,IBAN57344549562498899324,Finance Royale,3051667927,SWIFT0QC7S26L,bcdbc933-1555-4652-bbea-573877daad0e,2024-01-16 19:05:58
6,dca8b99c-16de-4b50-86ea-737bb475bc0e,2158459956,IBAN91072146496919651233,Silverline Financial,9889553808,SWIFTYX0OWJWN,18e0cec4-8fb9-410a-bea3-5a1ed590d3d5,2024-01-16 19:05:58
7,caa43029-cae1-4cdb-9d15-93653bf79eaa,6057638886,IBAN73286078658661146603,Liberty Banking Corp,2422739979,SWIFTN8C6C0PI,bf94f3db-0fe9-4433-be56-0f3b0dac4150,2024-01-16 19:05:58
8,5e631c28-8a5e-4ba7-b320-e61aa7524cd8,2330819092,IBAN94833738243284493426,Liberty Banking Corp,5915344067,SWIFTWNCYYGR0,31eb4625-dcd0-496a-b478-c150a654d0a1,2024-01-16 19:05:58
9,a382a8d3-dbce-4be9-9971-23459c9604de,9933065604,IBAN07890245422441797905,Banco del Futuro,8855454423,SWIFTORMQPR6I,c7d04d7a-7f50-47b6-86e8-60d6dc98cd93,2024-01-16 19:05:58
10,7438a13e-4f71-4432-973f-ec2f6918986b,6123833701,IBAN75199468735770517239,Oceanic Capital,8909981244,SWIFTPZQ2QLMZ,b5cd83ef-e7e6-4ffb-8042-d3932c9a734c,2024-01-16 19:05:58
11,7ef19271-7890-4543-99e0-f079627c45b8,6487498791,IBAN57607077692058718999,Banco del Futuro,1158293285,SWIFTPGXQSF96,a2280dff-8e78-424b-8565-9cfe3a99e17a,2024-01-16 19:05:58
12,1a109b77-737b-463f-a840-470112c304cc,4976382982,IBAN92925809380054106035,Pinnacle Funds,7768296189,SWIFTPL1QILPJ,8f7d942e-7bed-4fcb-a642-9fb8cee76d0b,2024-01-16 19:05:58
13,260a0696-5b6c-4924-af11-ab4bdd5f7439,1490468573,IBAN84094430114677268007,Zhongxin Jinrong,6316783590,SWIFTR19NP21R,25d4cb51-6e72-42b3-9f62-9153e345d84d,2024-01-16 19:05:58
14,b0d19355-a00f-4581-977a-3188dcb33908,5699882295,IBAN82675830078650398897,Zhongxin Jinrong,4987252549,SWIFTD7E1QX5I,1eb31594-5d59-405f-af3d-4bb0437fd513,2024-01-16 19:05:58
15,1d843427-5a8c-4ccd-b526-1ca1b364e568,3464711282,IBAN12977609946142773431,Oceanic Capital,1208537240,SWIFTGW66FTLS,46ab8db9-5d23-4784-80e7-de7315f4f81b,2024-01-16 19:05:58
16,b4c68d83-cdb4-4009-bd36-6267a9a09f19,4033800977,IBAN42244977615023283516,Finance Royale,7216086787,SWIFTE8ULQA02,cf387bfd-622c-4578-be17-5c47f111d85d,2024-01-16 19:05:58
17,34f16592-3409-4a82-9056-1a30b781eac0,7010835374,IBAN38957145407014589433,Oceanic Capital,9418459648,SWIFTYW4L0987,5a58de8c-1c15-4291-b5e8-63522cfd7523,2024-01-16 19:05:58
18,dae4a794-fe04-4b1a-b004-c20cc8fba524,5276960468,IBAN86778460924710385261,Silverline Financial,7105480673,SWIFT95AXT9TP,e66262b8-469a-4885-8fd8-dbe6bdc30089,2024-01-16 19:05:58
19,8a6b03f0-185d-42fe-82fd-a97463fa5546,7758113506,IBAN91043799756941264915,Zhongxin Jinrong,0054769859,SWIFTHBAFESGA,2f5a079d-60ae-455a-8d92-353a4d77c32f,2024-01-16 19:05:58
20,972c59ac-5384-4eac-b476-996c9c904ddc,8871939692,IBAN72519796496863785558,Finance Royale,5131462331,SWIFT6VLXN89Y,f6d0ef67-5bc0-4f0e-ae3a-0f1a74995912,2024-01-16 19:05:58
21,3ee014f1-aa1f-4163-b8ec-49d8b9af03ee,2462656659,IBAN17713680983635968415,Pinnacle Funds,5804047644,SWIFTYAWWZ624,0c2718b3-cb8c-4bd6-8f47-631b5ed0b252,2024-01-16 19:05:58
22,00aa330e-9d3c-49ff-9034-ae57f6b7f7b5,7372359564,IBAN41706855606368047542,Silverline Financial,6736575664,SWIFTSYG1WVQD,453438e3-862d-4ace-bfab-6c8f4aac9848,2024-01-16 19:05:58
23,5be3547d-5c4c-43b4-9ab1-a9cb13d31de4,9041946379,IBAN38195720895696698241,Silverline Financial,1063477748,SWIFTK5JQFM20,4aee740a-b3ab-4fb4-ba91-3e1b6fce86d5,2024-01-16 19:05:58
24,b73db703-765f-4b62-9997-30704c94121c,1106347105,IBAN53704456529499021135,Pinnacle Funds,7732063408,SWIFTS0GL56ND,2131b4a9-04b9-4991-999c-39fddd3d1009,2024-01-16 19:05:58
25,4c5e01fa-e38e-44eb-a14a-23f27658072d,8983423775,IBAN87051053235281881295,Liberty Banking Corp,1111064346,SWIFTB4I3YLPX,88a673ce-2454-47d1-958d-691d0ad2aa5c,2024-01-16 19:05:58
26,acecdd3e-13ac-4c37-ad8c-50c1c360ddd1,5714690766,IBAN49670488491556325265,Oceanic Capital,5905353267,SWIFT6FMZON26,73e5adea-92cc-4d0a-bfba-99d3e37f920a,2024-01-16 19:05:58
27,41068fb8-4168-4515-b945-72ccd18c0098,8457877626,IBAN14424004114463788553,Oceanic Capital,9417428839,SWIFTHHBQG5I0,568bff29-540c-47b9-bf04-f312c690db9e,2024-01-16 19:05:58
28,6245ae11-e255-4bef-bac2-0b3ab21c8e93,4566843495,IBAN01601618806245931846,Global Trust Bank,2792064401,SWIFT4OO89D0Q,706f8888-eda7-4d14-b706-6a40babc726b,2024-01-16 19:05:58
29,84fd86de-f484-4a1d-b529-87f7857eba16,9244153058,IBAN12348430665260097454,Banque du Soleil,9602187698,SWIFTJ9DBXPNM,98388fe6-55e9-4ba9-865f-b8c2ca280e26,2024-01-16 19:05:58
30,346b06cb-4490-4c6f-894d-1e0eb80ec7d4,1696945691,IBAN07622693373511676794,Zhongxin Jinrong,2727804669,SWIFTFRNPH6TQ,0de055a5-c768-496d-8eed-23d488ec24d3,2024-01-16 19:05:58
31,99009766-375e-4204-8704-938ee59d3c63,5108804696,IBAN50705094722579031944,Zhongxin Jinrong,1964821699,SWIFTX4Y318RJ,5ed47a74-af32-487a-83b5-e53deb74e228,2024-01-16 19:05:58
32,d2d42914-a9bd-4786-b2e7-a34082122d1b,5391314998,IBAN21086391158875104334,Liberty Banking Corp,9352696895,SWIFTWKOOHMFY,81ceee71-171e-4183-b14f-a085999b95cf,2024-01-16 19:05:58
33,1dc669de-aa1a-4114-aca4-075af131ffcf,4602733441,IBAN48616387169842013684,Banco del Futuro,9597850223,SWIFTJ9GZXEDX,2961e5d3-bf91-40e6-807d-0bfa497bc25f,2024-01-16 19:05:58
34,e3a5f8f6-3976-4a9f-921d-dbe1ee3d6b11,9594859621,IBAN77029084280114044187,Global Trust Bank,8693732885,SWIFTJOIHKZZY,4086dfd4-02ef-4ba7-94ea-9dc879c99a99,2024-01-16 19:05:58
35,b9dd08c4-9ddf-49b5-b271-e4019b97be99,2490716572,IBAN36149325707858208979,Zhongxin Jinrong,9177456432,SWIFTACMQG9W5,704ec9e4-532c-4982-9cb5-1ee52d53043b,2024-01-16 19:05:58
36,2c7dff66-4d0e-414c-a95e-af66c8759eb9,5978744982,IBAN61529175727775742702,Liberty Banking Corp,4667811707,SWIFTIYFENZ38,7177d7de-ac7f-49cc-b215-06190d603c7e,2024-01-16 19:05:58
37,29f1d925-126f-4e56-9e9a-a5624acc7bf6,2931949253,IBAN36260051778452918750,Banco del Futuro,1648919843,SWIFTD2QXN3AZ,c94bb83b-46f8-411f-b7eb-516121c47e44,2024-01-16 19:05:58
38,4ca0fd0b-750c-4b93-b68f-7660eea2c771,9485471392,IBAN18836116232292033110,Pinnacle Funds,1324438964,SWIFTH9ITDA9G,af7dccd9-1c2c-4c07-987a-5349ae6afd39,2024-01-16 19:05:58
39,eaa4fa2a-f80b-41e9-bab8-d7d2e44483e6,0156990514,IBAN65967434485341903083,Finance Royale,3922558789,SWIFTTB1DON17,6329ec56-4b89-482c-92c4-9309ab0bd1fe,2024-01-16 19:05:58
40,fe1e05a2-7bcb-42bc-b84b-9a27fc70833c,4777663444,IBAN49028941963821796657,Silverline Financial,3298719461,SWIFTHFDQDCLP,749247e9-a474-43ad-9025-b26324585d83,2024-01-16 19:05:58
41,5087bfe1-f4be-41aa-a6dd-67e5f77b32e6,3640489000,IBAN55878335358590958965,Pinnacle Funds,1802718359,SWIFT4QN30PWD,26b9e010-4a76-41a3-af42-580948c44418,2024-01-16 19:05:58
42,b08e8767-b986-454e-8db8-15a9de25ac7a,5574410619,IBAN15177631733959957513,Global Trust Bank,2627462115,SWIFTYV5BA2G8,78705796-0489-4697-b513-0965f3602263,2024-01-16 19:05:58
43,f4978f60-d7a6-4a5c-81f4-05ce3b621c92,6588105607,IBAN79378058850818073515,Banque du Soleil,4766390202,SWIFTZOORA293,d5f2eb11-0713-4768-9d20-de503cbee934,2024-01-16 19:05:58
44,ee655b4e-9e63-49f3-a29a-d202ccdec6a5,0396578374,IBAN41634061110901491131,Oceanic Capital,5626470530,SWIFTPPAVT0AO,1fff39de-b264-4133-ae53-a3dc0427cbf5,2024-01-16 19:05:58
45,b192db69-efe9-4d12-ac9e-b86c66f8905f,9626115630,IBAN77625525530190565700,Global Trust Bank,8761798510,SWIFTXPBFIE29,a1372524-b62d-4702-b699-bea67cea9ec4,2024-01-16 19:05:58
46,8636d2c1-2a88-4c0e-b865-3cb70ac1516c,7178752329,IBAN25638447301302328154,Pinnacle Funds,1065548990,SWIFT74F8G2PQ,113eb2a1-0b23-414b-8a66-0c044d14c874,2024-01-16 19:05:58
