id,uid,valid_card,token,invalid_card,month,year,ccv,ccv_amex,user_id,dt_current_timestamp
9291,30e2a23b-4722-4b2e-9c53-6f39ceefe743,2675-8579-7794-3293,tok_discover,4000000000000101,09,2028,156,8531,5bd91847-045e-4332-ad74-370463dada90,2026-03-05 09:26:17
9866,4402bd06-58da-4139-bac0-d961b26927ea,3725-4298-2512-6347,tok_discover,4000000000000028,06,2034,642,2522,e0443817-8bbf-4b11-a984-5de1a4a28d42,2026-03-05 09:26:17
3934,51e4216d-c9cb-4202-b52d-8840b8b57240,1459-2656-4307-5755,tok_discover,4000000000000028,04,2030,731,6221,4e49a9d2-b2f6-42c4-806a-f7a6b685cc97,2026-03-05 09:26:17
5914,7a66681d-321a-4bcd-b6cb-e0114d4c8cb4,8926-4519-9400-9781,tok_visa,4000000000000028,09,2025,320,4986,24ba4213-c0b2-4c5d-af3c-5323f296cd61,2026-03-05 09:26:17
2849,0b94253a-ec37-4d28-af4e-d4cd4be47d77,8966-2219-4620-7358,tok_discover,4000000000000101,10,2031,441,4801,46791641-20b6-45f0-a73f-a228daf38c26,2026-03-05 09:26:17
3217,cb196341-3a24-4992-bef4-aec372bc8dae,7287-7094-7278-5745,tok_discover,4000000000000101,12,2030,315,9671,43a698f1-b709-476c-b006-9993b6d232b9,2026-03-05 09:26:17
5459,e7ee5b8c-42fb-4799-9745-ad57cbbe7deb,4930-2126-3519-1727,tok_visa,4000000000000101,04,2032,613,7328,016e945c-fb93-4ca2-bb86-df8f242fe0eb,2026-03-05 09:26:17
8604,daa6fc06-1548-4b8c-aa3b-7ff0eaf54114,5960-4477-7680-7236,tok_mastercard,4000000000000028,04,2032,760,1329,65bc9f01-4cdf-4424-92c1-7d68ed8391f5,2026-03-05 09:26:17
3659,47459ea4-94f7-493e-bbf6-e5230bb5d6f0,3449-2032-8320-9566,tok_visa,4000000000000044,06,2031,714,9954,b3094d74-b22c-47fe-881c-66626fc376ed,2026-03-05 09:26:17
5219,8ea385ac-f2cc-4913-970d-d80961ed0f33,3130-8704-4202-7334,tok_mastercard,4000000000000044,08,2027,964,7603,4277267a-8b99-4bf1-93d7-486b9d305715,2026-03-05 09:26:17
1296,853b3513-6a5d-4bdd-93ae-02639d7d6a5c,7655-6211-3355-8265,tok_mastercard,4000000000000101,08,2030,833,3527,4773a063-b937-4eac-be68-b92e3f810bf7,2026-03-05 09:26:17
7249,3b8faf6a-c337-4b50-b6b5-5c265911df66,5976-6557-9474-5709,tok_mastercard,4000000000000044,03,2032,377,6954,2d4e8f7b-72ea-43b3-a06f-35f5480b5081,2026-03-05 09:26:17
7334,cde860cb-abf1-46c2-82cb-05d3ad8796e8,1936-2154-8282-9699,tok_mastercard,4000000000000044,12,2030,684,6773,59e714b0-4fdb-46d6-a71c-6d2d83905ada,2026-03-05 09:26:17
3979,8d270619-fc5e-457c-9564-aaa0baa32ec0,5660-3506-9071-4186,tok_visa,4000000000000044,03,2032,325,4769,3d39f01e-0bdc-4689-85c3-be491e956e06,2026-03-05 09:26:17
2502,786e4dc1-e04f-4c5a-804b-2befb21429ac,1091-5228-3555-1198,tok_mastercard,4000000000000028,09,2029,610,7804,ac91257f-e82f-426a-97d9-378e55b13f58,2026-03-05 09:26:17
3495,c9859068-ac9f-422a-a987-32fb728314f1,5985-4455-1946-4165,tok_discover,4000000000000101,10,2029,296,5939,4909d4ac-60e7-4faf-bd98-0d6b91f9f2b5,2026-03-05 09:26:17
9662,68f04b3b-ac91-4507-aedb-87bfc2a3e1f3,3120-7795-5373-2696,tok_discover,4000000000000044,03,2033,773,7699,d38814a3-60a6-44bc-a3c7-5f02070629bc,2026-03-05 09:26:17
5706,5eaa9c56-c965-47e9-ac2f-0a7090c8b2b1,6616-1774-8814-3924,tok_visa,4000000000000028,03,2030,565,5121,b92164ab-0fae-4ab6-b6b4-214ddb57d817,2026-03-05 09:26:17
3914,64c83808-54a9-4442-a561-32a35080031b,7911-8030-3675-8583,tok_visa,4000000000000028,03,2025,480,1894,b89ec510-1502-4748-a5f8-49028ccec01d,2026-03-05 09:26:17
3021,b82d0a79-5e37-4540-bf00-f49ab711e612,9600-9243-1954-9900,tok_discover,4000000000000028,06,2029,845,7264,c7e9646a-76b6-4397-8f93-64363c372a66,2026-03-05 09:26:17
4878,de10c3d9-a732-40b6-8a84-ade6266562f4,4045-5336-7218-8232,tok_mastercard,4000000000000028,01,2033,240,9578,c3842d2c-a55e-44ed-96b0-4287496c1b46,2026-03-05 09:26:17
6176,5dc1a817-824e-4a34-b973-4c1c3ba5ce28,8104-8886-6172-5431,tok_visa,4000000000000028,10,2026,489,9449,6a91ad59-a56b-470b-b95e-2d3474d67bca,2026-03-05 09:26:17
8935,4b5b6326-caf7-47c6-8965-4b08027a01a1,6820-6830-1742-7874,tok_visa,4000000000000028,02,2030,388,9101,878f9876-1920-4c22-a155-032dfcf007fc,2026-03-05 09:26:17
2555,a8d908b0-7fe6-46b0-8e5c-9406e4774e5a,4732-6967-5556-7974,tok_discover,4000000000000028,03,2025,638,7184,379e40b2-4d3f-40d7-9b6f-58487390fce9,2026-03-05 09:26:17
8285,6cb86394-ca58-4978-8bed-4e0cf7c70e02,7513-5091-2146-6568,tok_mastercard,4000000000000101,04,2032,721,2264,73f12156-751f-4f92-b4ac-7d95e880f59d,2026-03-05 09:26:17
6984,d055bce0-d182-4aee-89f0-9ac561eef2e6,2553-2392-8335-2289,tok_discover,4000000000000101,05,2032,700,7745,2bc6f80c-c223-465d-b091-99680d93b09a,2026-03-05 09:26:17
5036,bd174501-8c67-40d5-bd69-eee1f9624800,4781-5685-6082-6367,tok_visa,4000000000000028,06,2030,813,3497,4f31692b-2383-4cc4-9a16-123ac6c717ab,2026-03-05 09:26:17
5290,ced3dc83-d764-48d3-95e0-326034f8de0c,9261-4065-6962-8273,tok_visa,4000000000000101,05,2026,367,9867,53849af9-0119-47ed-96b7-9aab87171704,2026-03-05 09:26:17
1419,441c06f5-4418-4c44-a22c-b40cf1678109,2728-7211-5046-4865,tok_mastercard,4000000000000044,04,2034,554,6490,35c8041f-1c01-471d-9801-9a91fbb19fd1,2026-03-05 09:26:17
5736,51bb38c5-298c-4e8f-a777-bf10ec432347,2922-7203-8877-5860,tok_visa,4000000000000028,09,2034,113,9235,0fafd291-a13b-41d0-8bc7-82f438991cd9,2026-03-05 09:26:17
5416,6d86bf70-9da0-463a-8e7b-4ef7c8d3fc2c,4894-3661-9183-4713,tok_visa,4000000000000044,11,2030,424,8542,19748a89-0a28-47aa-b637-6864f42dcb34,2026-03-05 09:26:17
2611,1832422e-30ec-4731-b4f4-4cb5f98ac808,3300-5740-5789-1515,tok_discover,4000000000000044,06,2028,199,2881,0ed0ef0c-1842-422a-8563-1f754fc8c322,2026-03-05 09:26:17
8719,cc4fa2ee-b8b1-4392-bf21-74844b82059a,6602-9700-8035-9501,tok_discover,4000000000000028,10,2033,469,9560,d6f9fed5-a566-42ab-aea5-96ac38c684c3,2026-03-05 09:26:17
4732,ecda68e0-d632-46c4-9149-e93db4e60964,7032-5279-7643-4152,tok_discover,4000000000000028,12,2029,804,4699,a8f57bef-3729-4af4-bd34-71b36249cf7d,2026-03-05 09:26:17
4687,ed5f72c4-cd53-4916-bc09-9fc1dc70cfd4,5636-2141-2660-1953,tok_visa,4000000000000028,09,2031,681,1868,842916d9-3bcd-4a5d-80bc-d84920bcffab,2026-03-05 09:26:17
6340,a52263f8-5fd8-4158-af8a-a6d0d6782f0c,6938-7657-8114-2223,tok_discover,4000000000000028,12,2029,204,2402,27baacb2-be63-430d-b5e0-26a1f775d9fc,2026-03-05 09:26:17
4720,3d708a64-f8af-4518-ac59-d83083fd775e,1034-5163-6456-7972,tok_mastercard,4000000000000044,08,2028,174,7049,89bd8d07-abd3-4b06-9f69-15642b842040,2026-03-05 09:26:17
8934,e0d1f3b7-76ca-440a-a39b-689e0ae380e6,4768-3814-3680-2729,tok_discover,4000000000000028,09,2034,104,2863,5c5dbcb0-84ee-4ff6-8bc3-2169ec5f8195,2026-03-05 09:26:17
7671,36abe8f0-b3b2-4940-b021-646a544d38a0,8275-9050-2341-9095,tok_visa,4000000000000028,05,2033,450,6419,e279d999-2fbb-4995-8065-57b8f7958be2,2026-03-05 09:26:17
2518,d3562274-434b-4a6a-aaa2-fda2bb9b1fd4,6631-8189-6741-6074,tok_visa,4000000000000044,04,2032,201,3077,57925a7d-9986-4101-a134-709883d0301f,2026-03-05 09:26:17
1505,3ff1ab7f-f863-48fd-a040-351d9e2e9043,3110-4224-4699-4028,tok_visa,4000000000000101,05,2031,389,6276,e9987c0f-089f-4723-8c42-03821a95796a,2026-03-05 09:26:17
