id,uid,valid_card,token,invalid_card,month,year,ccv,ccv_amex,user_id,dt_current_timestamp
7798,61a276bb-9f67-46f9-b1ff-22accdbe6ca7,1729-8855-1369-9712,tok_mastercard,4000000000000101,10,2028,764,9036,35726e25-8e09-45ee-afc7-7a89656bec90,2026-03-05 09:26:18
3313,951d250c-20a5-41d8-b774-ae4ce5ad638a,2790-4938-7333-6396,tok_discover,4000000000000101,12,2027,749,4230,3d0c3354-661e-4d8c-9057-9589fdc4fd6d,2026-03-05 09:26:18
9981,5208580b-2674-43e5-86bc-2c3b4d4befb9,3496-2781-2050-3665,tok_discover,4000000000000101,06,2027,800,8982,4fcf4df2-4995-4a6f-a58d-f9fa6c49cc89,2026-03-05 09:26:18
8647,6ea42170-2d59-4a9f-881b-a31613e43ea3,7569-1851-2421-1552,tok_visa,4000000000000044,10,2028,782,3307,bc38a57b-ef09-457d-92dc-589c3baa7b73,2026-03-05 09:26:18
9256,682293d9-7f4c-4e3b-8db1-1c86e503c53b,6733-5872-2616-7726,tok_visa,4000000000000044,05,2034,693,9989,179e3047-f32d-4920-bd01-108629d7b2f2,2026-03-05 09:26:18
9194,2ee5ff04-2a19-4a13-8c34-4136684647d8,8040-7548-6054-2560,tok_visa,4000000000000044,12,2032,159,3395,8f38b137-b5ba-4874-8601-f38fedfae979,2026-03-05 09:26:18
3202,e11f1d1d-7598-46a6-abd0-03576fb74816,6334-5302-2105-9398,tok_visa,4000000000000028,03,2030,592,2352,92993826-3a02-4c71-a5f0-c582022173f0,2026-03-05 09:26:18
8945,f9fb23a9-7feb-4669-99c1-c8ddba6c14f5,4331-4948-7337-7531,tok_discover,4000000000000044,07,2025,460,4829,9b6e5d77-df9c-4d56-860e-8b76432dcdbd,2026-03-05 09:26:18
1880,2ebf04ce-7d10-4aa0-9b65-64a3455962a1,3295-6509-4282-9731,tok_mastercard,4000000000000101,03,2026,947,3646,1d8758e4-e2ae-455d-8be4-024a0936ea21,2026-03-05 09:26:18
5791,a2b8b437-945f-4e83-b440-c351be7085ee,4811-5443-9452-9158,tok_discover,4000000000000028,03,2034,392,9042,61bb05aa-22a8-465e-b6f9-ca1cd70ed271,2026-03-05 09:26:18
6444,37cfad49-cac0-4d27-bbe1-717a3cc38e37,3471-8626-3914-6619,tok_discover,4000000000000044,04,2034,391,7722,5b044e6e-0cad-4135-a32c-18d842b5f459,2026-03-05 09:26:18
4490,fc975609-6825-48da-864e-910fa37104de,4173-1559-1320-3139,tok_visa,4000000000000101,12,2025,750,7006,be574c59-0213-4d31-ba68-339c78c0ccd1,2026-03-05 09:26:18
7606,143d382b-30d3-4b44-9e7f-eaf96ce51835,4248-1037-2087-1465,tok_discover,4000000000000101,09,2030,998,2295,8fe7de81-06e3-46d0-97e6-5a0023b69478,2026-03-05 09:26:18
2412,c66efe03-90cc-4fe2-9459-15401e823f17,3580-9769-6449-8233,tok_mastercard,4000000000000101,12,2025,191,3213,030a18ab-4156-4003-8255-d4d9f419a60d,2026-03-05 09:26:18
7654,be6b4d41-722a-426d-81a0-fbe91b5bc0fe,5859-9471-3467-7997,tok_discover,4000000000000101,01,2026,701,8692,efdeb6d8-97b8-4f78-aae1-ca5d97d1beab,2026-03-05 09:26:18
6484,cef7da0b-d198-4943-94e6-37f9c7087777,6158-1541-5670-7303,tok_mastercard,4000000000000028,08,2027,707,2477,89dee1c9-9245-4103-83a7-d876d55162aa,2026-03-05 09:26:18
7584,3ae2d306-e0f0-43ce-b3eb-fb3b1d40321b,3577-3064-8523-4928,tok_discover,4000000000000028,01,2034,639,9072,6b839654-91cf-491b-a680-287a73e56217,2026-03-05 09:26:18
7561,4db3c425-182a-47d2-ad3f-88896d07a87c,7122-8190-3787-1666,tok_mastercard,4000000000000044,05,2028,802,4472,10437100-cb33-4024-8b96-8e6c704f092f,2026-03-05 09:26:18
8056,cd73648d-163c-41cb-8965-9b83f5142936,1367-5132-5827-2221,tok_discover,4000000000000101,11,2028,488,2760,23eef11e-e99f-402f-8e2a-08dbe87dcd80,2026-03-05 09:26:18
9096,8faf2cef-e62f-4edd-89ad-006610df3396,9845-6407-9777-1044,tok_visa,4000000000000028,01,2026,316,8412,60122ab7-0774-4bf7-a96a-505d1409ea4f,2026-03-05 09:26:18
