id,uid,credit_card_number,credit_card_expiry_date,credit_card_type,user_id,dt_current_timestamp
1594,7df20f73-7932-4553-8e4f-aac1899aaa3e,4546-2805-6020-3799,2028-04-01,diners_club,67567bda-0ced-4950-930a-862cca02e269,2026-03-05 09:25:53
5608,f3a0d0d1-4406-4513-8d91-4cf08cdbdc29,3165-1986-2248-9178,2025-04-01,laser,f8094865-28b7-4e7b-bc15-cbd17366eb2d,2026-03-05 09:25:53
2680,054ce157-54cf-4448-a59a-fa88dca79940,1747-6871-1492-3546,2025-01-01,diners_club,bed3cfa8-5178-4086-a4ab-fca91c1b727e,2026-03-05 09:25:53
8733,482b2882-cfdc-42c9-8bf4-dc2505b1afbc,8129-9887-5729-6112,2028-05-01,laser,799628ac-0921-485d-9362-287d3b35eb47,2026-03-05 09:25:53
6144,678e1d02-e83a-4244-b16c-4ac19f0d52f7,9667-4898-1902-9810,2029-04-01,discover,1fdc3b79-d10e-46d5-932d-609a24d927cf,2026-03-05 09:25:53
3401,cc568289-d535-4c23-986d-959231afa92d,8001-9504-2910-5242,2026-10-01,mastercard,e01713d3-ad33-42a1-b61e-46707aad0d62,2026-03-05 09:25:53
6709,da8d8339-0b22-4107-9468-c10c50175bd0,5337-2259-4709-1179,2029-10-01,discover,284d66a1-b07f-4f38-9fff-f258a9c4f527,2026-03-05 09:25:53
6927,8bafae01-95b0-44f3-aae1-550768592b9c,8107-4320-6299-3164,2026-03-01,diners_club,cdf92d6c-98f6-44f6-8551-fa94d6baee6d,2026-03-05 09:25:53
9566,5e9c8daf-7131-42c6-ac48-7993001b548c,2702-7243-1979-3311,2030-06-01,visa,413e5b6a-60f1-4d01-ad4c-91569e0693bd,2026-03-05 09:25:53
4174,1119de95-9514-4905-a4cb-1ca4788d1a1b,3015-8083-7623-4660,2033-11-01,diners_club,2d89eecd-913d-4589-ba5d-168e99122247,2026-03-05 09:25:53
4108,387f678a-c434-4ae2-a8c9-a81677715f42,1153-3694-2466-9555,2034-03-01,laser,d1f8bb14-0ece-456d-946b-0cd5006f7b4f,2026-03-05 09:25:53
2074,2f4e4b03-3982-4736-94c3-d223428c1f22,5782-1647-6529-8699,2030-04-01,visa,c021c365-b932-4e46-b624-6b7947ef55ae,2026-03-05 09:25:53
3327,a3c526ce-c77f-46d7-927d-eefdf90ce397,2014-6267-2622-5591,2034-03-01,laser,722c7548-2625-4cb3-9d75-a46ec79467d9,2026-03-05 09:25:53
3805,3e543195-5472-4f17-9aac-849e577a9a9e,7785-4603-7583-7077,2025-12-01,discover,c68b6490-9156-46d4-842b-77ccb03535f1,2026-03-05 09:25:53
4802,eba12757-2386-47e6-9a86-156e45d560ec,5411-4242-3421-8167,2033-07-01,diners_club,d3d1a717-572a-4320-aea1-63b9b7e1187c,2026-03-05 09:25:53
4649,574d84bc-c68b-4519-aae0-598ca7e50d83,5733-1883-1383-9711,2029-01-01,discover,fe1acf50-79c2-4abc-a4d6-68c95132e551,2026-03-05 09:25:53
3287,58976924-d6e9-474f-83f3-870cb46f08b7,8452-3967-5517-4433,2033-05-01,mastercard,85dcfc8c-9351-49ae-b0ac-8bb96c25829d,2026-03-05 09:25:53
2659,9c892bab-d1ec-423a-9403-624b03b14184,3972-8620-5158-9023,2031-05-01,diners_club,d73346a9-06d2-4cdd-860e-1794e40b0c41,2026-03-05 09:25:53
2962,64d0ff51-40fa-4606-84cc-516430c8711d,5937-6069-6477-5762,2032-07-01,laser,f8c45e7f-912c-4259-b6f0-160ef7cab9ee,2026-03-05 09:25:53
7125,7c759700-dc03-419c-9999-b6021c099a3a,1453-2878-6087-6642,2028-08-01,visa,73c9886a-2147-4495-9463-3da330191558,2026-03-05 09:25:53
9817,4b38852b-2aa3-4120-8b70-709ab0fb80d3,8832-6547-6863-8967,2028-04-01,laser,4e32c830-ece1-424b-b214-cc476906d716,2026-03-05 09:25:53
3626,4d9f579a-93cb-423c-925d-d624a7051a38,6155-9386-2166-7694,2025-06-01,mastercard,d8d217cb-3a70-404c-8f01-5e75f7e31500,2026-03-05 09:25:53
9693,444330d3-364e-4de4-b13b-2a0dda7688ee,3024-9185-3720-5977,2031-03-01,mastercard,0aed72e4-b783-4328-9633-25772106e1b1,2026-03-05 09:25:53
8412,3b84df20-6342-443e-bbd2-fe6edd357e94,3162-7887-6103-9144,2026-09-01,mastercard,bb9172f3-072f-49d7-a62b-6715305e1d42,2026-03-05 09:25:53
3988,906b9687-453d-4aa0-88de-6c1290019ecb,6719-2213-6723-6098,2025-05-01,diners_club,55be5e72-dee2-4c9e-8c66-e62fba58e650,2026-03-05 09:25:53
8381,d0bcffa6-9cd2-4394-a758-5ee303919b6c,5137-8126-5065-7553,2029-05-01,visa,dc8151b0-717d-4457-9d87-0d35ecf9b571,2026-03-05 09:25:53
4825,759eb15b-1cc5-424a-a39a-1e74ca18534d,9324-4001-5419-5059,2026-11-01,laser,a5f1508c-c03d-498e-8dcb-296e2ed19bec,2026-03-05 09:25:53
9151,990b7c6f-091d-43bf-961f-51d68a05175a,9896-9146-8217-5735,2031-12-01,diners_club,8be40b09-569c-4886-a2c8-890076adb450,2026-03-05 09:25:53
5908,4e822469-e62a-4eeb-a4b7-e8d166d97fea,7280-8457-5343-5059,2029-10-01,laser,3c591c15-ce7c-493c-b7dc-82789e20ae0a,2026-03-05 09:25:53
9249,45e2d5de-9873-4872-a1c3-e8f6918a38f0,2370-7072-2897-6282,2027-02-01,mastercard,73a0ea21-152b-45a8-85be-a84e21074c43,2026-03-05 09:25:53
4160,bc10caf9-035c-4162-b7ad-599765083c4e,6009-1120-4034-7940,2028-07-01,laser,486024df-b73a-4e04-83e9-04cd294f74ee,2026-03-05 09:25:53
6433,758a91c7-58cc-40ef-84cf-c67c63a63e74,3978-2452-7654-4302,2025-05-01,laser,d96f4f7e-5392-49d9-8882-c131b3a709b9,2026-03-05 09:25:53
6101,409a6513-6f98-4985-85f1-fd0e2238e2c1,4686-5601-3017-7626,2032-08-01,mastercard,dd40adcc-f80f-4723-be8d-5c4241a6428e,2026-03-05 09:25:53
9972,400edfe1-132f-4cd4-83ed-40a542aaefda,3422-4649-4872-9950,2029-09-01,visa,d81100b8-5d08-49aa-ae66-e9e727415c31,2026-03-05 09:25:53
8204,77a52739-933c-420a-9d69-195bdf1be4da,7637-4265-5141-5709,2030-09-01,laser,507bd1e6-20b5-4f35-9737-10bf6eb30eca,2026-03-05 09:25:53
7431,c0a247e9-db3d-4574-9cbd-a1af3d5847db,5014-2016-7663-6514,2028-03-01,discover,612bb4c3-b761-42e8-b05f-3ae10d3b7d7a,2026-03-05 09:25:53
6744,0b3439ba-f749-43d5-a54a-ec6fb7d50900,1745-7823-8121-3331,2025-05-01,discover,0dc91a20-4585-4c42-bac7-23599b925adb,2026-03-05 09:25:53
6392,ae547121-d68e-429f-be52-37bdbc8c39dc,3384-1890-1549-9205,2028-12-01,visa,08a6b958-e166-42ed-ab67-0a3b5ef483a9,2026-03-05 09:25:53
4589,9ec3def4-c6cc-4c0a-990e-8a8d134124b3,6854-6786-2783-2642,2028-04-01,diners_club,72425952-5017-444c-9a03-9501bf08a79e,2026-03-05 09:25:53
7385,5a78b1e6-0fff-457d-87e2-1f65fbaf21f6,2715-5925-3426-8195,2030-07-01,diners_club,a934dd69-5c61-4909-9736-c9c660f8ec57,2026-03-05 09:25:53
3447,b8722e49-c38a-4111-88fc-1c8a2be06468,3018-8490-5162-4184,2027-07-01,visa,623b26b0-70b2-40f2-988f-6de06326788a,2026-03-05 09:25:53
9945,5db48897-abe7-4ed9-8190-f209594c9e68,5948-7801-4945-4777,2034-06-01,discover,d0804c26-558d-4ddb-a9f6-e8f30e902eed,2026-03-05 09:25:53
5995,007ffae4-fa69-4261-922e-93a2ad3469cd,7653-1733-9368-6725,2028-04-01,discover,222afd38-7642-460e-aa22-f1a1561c5b72,2026-03-05 09:25:53
2971,fe1ab4f6-3240-4565-949d-c40b4a5eee32,1546-6404-9688-5402,2027-12-01,laser,f9af01f8-c787-4a38-8735-7da775844621,2026-03-05 09:25:53
5964,81f53de3-310a-4a1d-a3c0-c1109479da13,6365-7056-7588-8235,2031-07-01,discover,374aef95-904a-4551-b5bd-ce6e20ce6333,2026-03-05 09:25:53
1715,75437982-b1cc-42ec-8b6a-b6bdea05ac43,9231-3219-8704-7746,2031-07-01,discover,9f9444a8-99dd-47c6-88c0-acbf9e364dd9,2026-03-05 09:25:53
9231,764b66a3-e6c0-427a-a799-d56d5eb182c6,8162-8763-7376-1092,2027-04-01,mastercard,09432377-abc0-4b90-ac7d-5fe798f5325a,2026-03-05 09:25:53
7811,b02adb4e-2e27-46b8-9d4e-213e324e32a6,1072-2886-1984-8391,2032-10-01,visa,7b720d00-4e53-4059-95c3-f414e572cd7b,2026-03-05 09:25:53
9290,7632fc21-b89d-4f76-ae50-766010196bf3,3387-4896-2639-5020,2026-01-01,laser,f98c669a-4d22-4f55-9c7f-33735ec3c93e,2026-03-05 09:25:53
7061,d3370437-747c-4c09-863a-f3e46dbac857,1147-4789-3039-7148,2025-08-01,mastercard,bd2a5f50-e772-43c8-9b02-bb3eca3d28d5,2026-03-05 09:25:53
7694,ebb61777-9d83-434c-87fc-4ef331f4ca9c,2073-8500-5881-7549,2033-02-01,discover,103edd2f-2e58-4b2e-84db-aab374e807a7,2026-03-05 09:25:53
5122,e04837b8-7bd5-461e-8f64-b580e5c524cf,4395-1382-5758-5552,2027-07-01,mastercard,f7d27b4a-d06f-4dc8-9d72-da0fc5c9199b,2026-03-05 09:25:53
6363,f4fd13ac-4ebd-4e45-8ab8-d517359976d1,9580-8239-5610-3015,2032-04-01,diners_club,3d428c42-03fe-4a2a-aaef-a6c765378f3e,2026-03-05 09:25:53
8828,357ea70f-7a7c-4d88-994a-10916503b398,4316-7339-2636-7544,2027-10-01,mastercard,b9f78e55-fd72-4d55-9905-9bd819536fe1,2026-03-05 09:25:53
2806,f2d3f77f-068b-4add-b8d1-998f5d670eaa,3400-1742-7388-1306,2029-05-01,diners_club,226cab3e-da5b-475c-808c-ef895c4cdbe3,2026-03-05 09:25:53
2387,8158b7ba-8a06-420b-b326-0f318c624c46,3767-9962-6849-5970,2027-05-01,laser,62e2b3ef-2f01-4477-a2f5-df6e11ac13f7,2026-03-05 09:25:53
7355,20abdf20-515d-4927-96d7-75c8c85a5c14,3692-8937-9541-8460,2034-05-01,diners_club,4c1b050b-0a43-4206-b5a2-5d6ea9792cd1,2026-03-05 09:25:53
6408,11f0adbe-21e5-4bb4-b959-3f40d4c81bca,9293-6173-2340-7003,2028-05-01,discover,40026c3e-47de-4552-b038-b903f13695d1,2026-03-05 09:25:53
7120,4af99fb1-e7c9-406b-b28e-c30f54e23092,8772-7254-8518-4303,2034-12-01,laser,a356149f-d501-4c68-b6a6-4f0fb173342f,2026-03-05 09:25:53
1250,2cf47a4b-f428-4b5f-8521-1197183d3c2f,1927-2572-5907-9926,2031-01-01,visa,1dc7df52-1476-4a05-b126-2efb6e9ff336,2026-03-05 09:25:53
