id,uid,credit_card_number,credit_card_expiry_date,credit_card_type,user_id,dt_current_timestamp
7740,20b21bd9-1eae-4f99-935e-e6954ee8dafb,1564-6124-3805-5106,2028-07-01,laser,edbd5dc9-b76a-4820-a34c-c2fc9c5282f6,2026-03-05 09:25:53
8379,88e75881-2d95-4ce6-af87-15f09122bd32,4343-7882-4532-1335,2030-06-01,diners_club,306c2d46-bb64-45c0-94e3-8fbead36c68b,2026-03-05 09:25:53
1769,c85b55b7-a964-4ef0-a4e8-ac2e897f9949,4794-9573-8515-5345,2030-11-01,mastercard,bbcecfd9-7a50-40de-8f63-2c3a00d79df1,2026-03-05 09:25:53
2872,a41d6ecd-05c1-483c-b37f-c180ff9c3026,5619-1188-2040-1904,2032-04-01,mastercard,73af6f35-fee4-40c1-a5cd-0f9dd06f5945,2026-03-05 09:25:53
8873,b8bb9215-bd23-4999-a484-8b3ad2dc9097,5960-3960-8084-6910,2032-02-01,laser,a80f16d1-b278-454d-8009-da0932098cfd,2026-03-05 09:25:53
9402,72431aa8-941a-4966-a38f-b6ce1bdc00bb,1834-5722-6368-6267,2028-05-01,discover,6f8a3432-9217-4a71-87cb-7c2afaa8693c,2026-03-05 09:25:53
3544,ae15f643-1d3f-4983-b7f1-8c09392a82ad,8298-8195-3948-6572,2027-02-01,mastercard,d727ef45-d576-4b18-ac4f-f7af48eb75ca,2026-03-05 09:25:53
9743,1d791c12-8a51-4e80-a5e1-19f00511eb98,1048-1504-6663-5988,2026-03-01,mastercard,13668e4b-7947-4886-a32d-012ef6f6993d,2026-03-05 09:25:53
1291,c23da420-53ad-423c-8de9-afc1cee786a2,2133-8787-8069-5586,2030-02-01,discover,2acdd783-adb2-40e5-a174-4912d768fcbc,2026-03-05 09:25:53
2174,76bb8f9e-77cb-4059-8fcc-677f6bcf2316,4881-5836-1233-8753,2026-11-01,diners_club,8a3119ec-3e95-4c37-b987-a0dec88f2119,2026-03-05 09:25:53
3865,651fc429-32de-48bf-97f1-377690fd97da,5182-8380-6932-5443,2025-06-01,mastercard,236f6d94-0c1e-402c-b45e-d50505288d06,2026-03-05 09:25:53
8895,8da0863f-23f5-4244-b9de-a5caf5b923cd,3910-9851-5158-3917,2034-07-01,laser,d849256c-dc92-45ec-b226-fc0073d84b94,2026-03-05 09:25:53
7696,27ba82e5-aecb-43c1-ad12-6fe6bb8958ac,2087-1419-9087-3963,2027-10-01,visa,edda594b-abfe-4637-9748-8777a22e65ad,2026-03-05 09:25:53
5968,eb50a6c4-c3ab-4f11-ab37-bd590e79c90e,5022-7243-3223-8227,2028-04-01,visa,21fbb95e-2e1b-4b77-90c4-267024ee296f,2026-03-05 09:25:53
7619,fc85041e-e451-4b19-a51a-371a4b6225f6,7360-9718-8389-4769,2034-01-01,laser,15d45547-755d-4e79-b2d5-35018e1af217,2026-03-05 09:25:53
6862,036456b4-7a36-4c0b-99d6-23df48c0bc64,3442-9193-1614-9368,2031-01-01,laser,295fd979-a477-4897-8c93-f772c5269654,2026-03-05 09:25:53
2660,9d0344c2-588d-469f-89ac-2c1904330b56,8017-3271-6609-3557,2033-07-01,laser,7d2ede05-d102-4a62-9cdc-0beb93b94a1f,2026-03-05 09:25:53
9925,1f5a309a-2a12-46c1-b5ec-424448fb0668,8056-5887-6371-1040,2033-03-01,diners_club,e26ce6a6-3400-40db-a74c-28d885bb7d84,2026-03-05 09:25:53
6200,f6ce2fac-3eb5-4f48-8d22-889b81f6ead9,7284-2252-3216-9815,2031-12-01,discover,dbc59a06-65c7-407c-a88d-06287c0753ee,2026-03-05 09:25:53
2324,fe65ce6b-c243-4ecc-b232-182e22cdecdc,9340-6754-7806-9444,2033-06-01,visa,1c668599-a7e9-41bb-a754-98febeece97f,2026-03-05 09:25:53
9034,5741e4e6-f421-45d8-9fd5-60956412e660,5350-5877-5436-2411,2032-03-01,discover,b78cc0f4-c582-4ec6-a0b1-ca8b399bcdad,2026-03-05 09:25:53
8717,2dfc1f61-11b5-466e-8364-dd9e5e509562,9312-8173-7521-3946,2032-02-01,visa,08de3ae2-4521-4b2b-ab04-a29550f569d2,2026-03-05 09:25:53
4900,6a8ba804-ed9d-458d-bfe7-8034ee6a9497,8287-7983-9289-4469,2033-01-01,mastercard,4888a4ce-cce5-4936-9122-58e8debc6a80,2026-03-05 09:25:53
9290,a39dfcfd-b415-48bc-8c8f-455b67ecf9f6,4912-6328-9239-4293,2025-10-01,visa,0c0a9ae1-39e6-4071-8868-46fdb8a5d6bf,2026-03-05 09:25:53
5486,7796ef3c-819d-49ed-aa16-66d14beaca79,6478-2570-7670-8072,2029-03-01,laser,1944b288-862d-46e3-9158-db92c25759ad,2026-03-05 09:25:53
