id,uid,account_number,iban,bank_name,routing_number,swift_bic,user_id,dt_current_timestamp
30000,1b15afb8-663a-4d79-911d-d1bb6eacb9a7,2346279493,IBAN17755603924160232289,Zhongxin Jinrong,7209136799,SWIFTJKS2Y8TU,edbd5dc9-b76a-4820-a34c-c2fc9c5282f6,2026-03-05 09:25:30
30001,c7c11402-3b9e-4548-b1c7-bf5203de6990,5548106376,IBAN72002920851717228560,Pinnacle Funds,4493424087,SWIFTX6GBEIX2,306c2d46-bb64-45c0-94e3-8fbead36c68b,2026-03-05 09:25:30
30002,45537b7d-e03e-4811-a84c-4e462e180f38,7644928903,IBAN41763589080007843259,Zhongxin Jinrong,2450503760,SWIFTW8N6UHEZ,bbcecfd9-7a50-40de-8f63-2c3a00d79df1,2026-03-05 09:25:30
30003,85d47a6d-f43d-4fad-81dd-5dd7e3dd0f69,9116007835,IBAN18558206701372694410,Banco del Futuro,0309132636,SWIFT7CH4BXC4,73af6f35-fee4-40c1-a5cd-0f9dd06f5945,2026-03-05 09:25:30
30004,88775cd8-5fdb-41f7-8628-fc04341c3b5f,1353921799,IBAN86479394194111034870,Liberty Banking Corp,4140875604,SWIFTQ7P4CEQL,a80f16d1-b278-454d-8009-da0932098cfd,2026-03-05 09:25:30
30005,e650a73c-36e8-44d5-b19a-b77d5c12dc16,7815754432,IBAN62550396466108862513,Global Trust Bank,1762943146,SWIFTMMGYEDM2,6f8a3432-9217-4a71-87cb-7c2afaa8693c,2026-03-05 09:25:30
30006,584f7c10-ae78-4300-bfaf-44fcc1b75959,9353818022,IBAN45159875250552910451,Global Trust Bank,3834448280,SWIFT9SV34G7C,d727ef45-d576-4b18-ac4f-f7af48eb75ca,2026-03-05 09:25:30
30007,6df5d441-c8ca-466b-a1d3-03b120fcd216,9640051751,IBAN50060588744638419888,Oceanic Capital,9683824414,SWIFTEAHV2P79,13668e4b-7947-4886-a32d-012ef6f6993d,2026-03-05 09:25:30
30008,a2758389-40c5-42b2-b6e5-53a0cce22eb0,8077585915,IBAN97442181562686538378,Liberty Banking Corp,3597126599,SWIFTDALHVMOJ,2acdd783-adb2-40e5-a174-4912d768fcbc,2026-03-05 09:25:30
30009,dedc3944-6c8c-4df8-b114-1d08737aea31,6330210280,IBAN63806485350408363279,Finance Royale,2460202653,SWIFT4035FFQS,8a3119ec-3e95-4c37-b987-a0dec88f2119,2026-03-05 09:25:30
30010,96086d85-55ec-4a10-bece-ed238369569e,4938450428,IBAN60959814842924921502,Banque du Soleil,9997588248,SWIFT49LEZ8GJ,236f6d94-0c1e-402c-b45e-d50505288d06,2026-03-05 09:25:30
30011,7ee5560f-2604-4c9e-b1a1-a8a853d4f54a,6932075201,IBAN61543774360095501621,Global Trust Bank,9934796092,SWIFTVCMYCIDH,d849256c-dc92-45ec-b226-fc0073d84b94,2026-03-05 09:25:30
30012,4db5ab01-81c4-4c4a-be66-625c99d5b92b,9359106990,IBAN37907214528782362848,Finance Royale,1099938934,SWIFT7P0849CB,edda594b-abfe-4637-9748-8777a22e65ad,2026-03-05 09:25:30
30013,fbbb222a-f8ba-4586-b087-e49c2bb8173f,2995262298,IBAN34365397133742863713,Banque du Soleil,8541535943,SWIFTMJ3P4G51,21fbb95e-2e1b-4b77-90c4-267024ee296f,2026-03-05 09:25:30
