id,uid,credit_card_number,credit_card_expiry_date,credit_card_type,user_id,dt_current_timestamp
8341,cde9e902-cbc9-450f-975d-30bedcc7a386,9800-2136-1115-9598,2025-02-01,visa,a9e7f4c0-3d79-446b-b44e-55ae3ee05b9f,2024-01-17 17:00:20
6222,c5de0a7e-8020-4a83-bf85-cb74aac0bca5,1515-4294-7863-3975,2030-06-01,visa,1ff091de-d15c-480c-917f-9ed7442ad73e,2024-01-17 17:00:20
3999,a7a7e201-e4da-4d4a-9318-f144fb01b0ea,5058-1206-1827-7811,2030-04-01,discover,094bd1b3-540e-4129-9d58-8c11e31625f6,2024-01-17 17:00:20
8902,d058ed4f-c1db-4d0d-9674-6bcfb49ebc20,4780-3071-3590-3003,2025-10-01,mastercard,91701ee9-5b0a-411c-82a6-112f3a0c1145,2024-01-17 17:00:20
3238,c7b873b8-9fa9-4a5c-8515-885c9e3ec61b,2238-4558-8304-5811,2022-08-01,mastercard,608f4b82-69f5-4c6e-8734-9b5d5b4c7788,2024-01-17 17:00:20
3418,f5b352d0-bcc3-4e70-96f6-fdc59826730f,3527-5467-2482-7477,2022-09-01,visa,9e410645-96ff-4964-93bf-53a1ea42252f,2024-01-17 17:00:20
6203,5d792836-0000-4fb5-aabd-ea29227e0fe6,2390-4808-3222-3975,2023-06-01,visa,15ecf9b6-769f-400e-8174-a1963254a5bd,2024-01-17 17:00:20
5216,418799f8-317c-4849-809c-cb9a40465fe5,6237-1990-4533-3683,2023-10-01,discover,1028627a-cb0f-4e34-84ed-f950a5f8f4a1,2024-01-17 17:00:20
2635,b73c6268-c8cc-4d20-9953-767fe0299217,3773-7564-9424-3948,2025-09-01,laser,54e08e9e-cf86-4a36-830f-306d1c030fec,2024-01-17 17:00:20
4402,3a5cf945-12ae-4dc9-9a46-d60300a5d923,3151-4086-4605-7620,2021-07-01,diners_club,c8f68cbf-cc2d-459a-8a43-803159dc69d4,2024-01-17 17:00:20
9946,81bb2245-fe05-4da1-be1e-6a0ee6998e73,4708-9241-7925-1104,2025-12-01,laser,75408989-3d96-453a-8820-4034967afe5f,2024-01-17 17:00:20
6192,e9402be0-9776-4632-a174-6f6db3f34657,8875-7601-1746-4159,2022-08-01,laser,78bced13-a288-402f-bfc1-daa3821a9e06,2024-01-17 17:00:20
2417,1bdc8798-b4d4-44f6-b1a1-56cd1baf9651,8416-2162-1049-2363,2027-11-01,discover,814a91eb-b265-4ab2-ab45-f483883090db,2024-01-17 17:00:20
4081,6f04e6ba-8e1f-4bb2-bf21-909f3edd7286,6201-9001-4270-6220,2022-01-01,visa,0cfd47b2-5724-4576-8dfc-af3cc54c8dd3,2024-01-17 17:00:20
8262,6a0b57d8-f226-41d3-94e7-20a02a22e75a,4026-8092-2821-9203,2026-06-01,laser,fb24c384-57b4-49cb-8b8f-744712ab3955,2024-01-17 17:00:20
7697,21f6f3b2-78c5-4bb4-8cb8-8de3817998db,7052-5733-7438-6303,2029-01-01,discover,a64d4e8f-8c92-41dd-850b-999d32ab356f,2024-01-17 17:00:20
4235,b12ec186-1ec4-41e4-a916-9b02604d0a78,2971-4392-8319-2837,2022-04-01,visa,1d3e46b9-6033-4df1-88a0-4d364df83183,2024-01-17 17:00:20
3413,675bbdc9-9aa4-4bda-96ed-71fbcafb5fea,5504-2852-9400-3147,2025-11-01,visa,478ab6e6-d34f-492c-abd4-122609e4ebe1,2024-01-17 17:00:20
7848,8d989398-8717-413c-9827-dbcca5ebb9ab,2285-2264-5471-7425,2022-04-01,discover,2f583958-0e38-4a13-83b9-a84ae893fd67,2024-01-17 17:00:20
1301,2449305c-e113-482a-b9fc-af116b36a63c,1458-4753-1217-9802,2029-02-01,laser,2fed7efd-b80e-41e4-bb53-f9b530af95c7,2024-01-17 17:00:20
4758,f4f611ba-fb89-4de6-abc5-5c17796c4d3c,2895-1434-2939-8351,2022-01-01,mastercard,0c104669-9c2e-4ec7-9d8c-62729a0d7138,2024-01-17 17:00:20
7380,a28cca36-b5d4-4a52-afcd-c342b9792db9,8421-3143-8942-1123,2028-03-01,diners_club,acd835a2-af25-4248-aab3-0d10e5c164bc,2024-01-17 17:00:20
5268,0f85f1da-4edc-4bdd-9980-cc4f63a26a4e,1171-8319-1753-1518,2029-08-01,diners_club,0665e6b7-4473-4f8e-8efb-ceed13a56bf0,2024-01-17 17:00:20
1434,6b3ff9b9-b63b-4d71-aaa7-436dbf86ab07,8641-8580-8458-6950,2029-09-01,discover,ee0e1914-ebb5-441d-ada0-208788563e1e,2024-01-17 17:00:20
5002,d2d5d7e7-6196-4d58-bb91-eb0b67ee72e7,5867-7313-1271-8376,2028-08-01,discover,5be51729-ebf9-4990-9bcc-a1b8fcc83e79,2024-01-17 17:00:20
7517,705f229b-eba7-4b7c-90b1-3aa081cd563d,2578-5864-3888-9984,2027-04-01,visa,efab600e-8e6d-40bb-b42f-6d8f700602ff,2024-01-17 17:00:20
7784,2288f0a3-2ad5-4e70-b276-0c355b6194e9,1875-2209-1104-8563,2025-04-01,discover,71da65cf-48ce-4e01-b7f0-b15c8791803f,2024-01-17 17:00:20
7107,10663c07-482b-4ed1-9f64-69091d30827c,9858-8141-7706-8950,2026-02-01,laser,a7b01227-ca09-493f-8fd3-dc8d14a4195b,2024-01-17 17:00:20
7188,d478110f-cb86-4654-9c4d-1241529b7c19,4819-2497-6256-5671,2028-03-01,discover,ce518211-e4e5-4899-a936-9d43295a2b2e,2024-01-17 17:00:20
8454,340ed2f8-9711-47ed-9f63-c6f7479f07b2,3396-6666-2993-5378,2028-01-01,discover,ade693b4-350d-4704-9dab-58cd60ca2668,2024-01-17 17:00:20
1991,a943d2d6-87f7-4f39-8cf5-07b8d3e0ea15,8467-6075-9186-3413,2030-05-01,mastercard,5094c72b-6c23-4ad4-b2a9-769253ac342b,2024-01-17 17:00:20
8872,dcc18da8-867e-437c-ae15-57035ec0e06d,3115-5431-2292-4230,2022-12-01,diners_club,40ad9fb1-0c57-4bc3-a4d3-50d4cfe58021,2024-01-17 17:00:20
3775,1cd93667-29a3-4d13-a399-be34dd528b43,2818-6207-8705-1322,2029-02-01,diners_club,8ddeec69-b4fa-4246-acea-fc8f273b5c59,2024-01-17 17:00:20
5520,90728dcb-afc7-4a24-9cfd-331e13a6fd74,9410-5716-8484-9147,2022-02-01,visa,148a912a-5c2e-49d7-a4cf-6502aad4db4f,2024-01-17 17:00:20
9195,732b34ee-3cc3-48dd-a8b7-62a3a39938d8,2195-8681-7549-6124,2021-02-01,visa,60a8ef55-2666-407a-9d78-78b7e8c33e1f,2024-01-17 17:00:20
7906,d6917562-d6a1-4659-b9a4-05923ff9bdc7,6282-8759-8164-6706,2026-06-01,laser,1622a9a5-e094-4f61-be0a-43faf36506f6,2024-01-17 17:00:20
8620,2f428554-55ee-4adb-af9f-45051e2f308a,9222-9659-3990-6659,2027-01-01,mastercard,70dd62d3-0080-4b07-82dd-0a62628728bc,2024-01-17 17:00:20
2957,5c735240-bb67-4c2c-a683-78772b9e7e37,9982-9328-7738-3546,2028-07-01,laser,e9a94db2-c927-4093-b403-ab55cdd58ab0,2024-01-17 17:00:20
3978,ec3f883d-b943-42f2-89f4-af9c9ca4dc0d,1410-2443-7152-7530,2029-11-01,visa,fb6756f5-672e-4d83-aee5-9bd5a765bea5,2024-01-17 17:00:20
9907,f243bb7c-2aad-4545-a5f3-f2f6835582c9,4687-5928-3102-3866,2028-07-01,visa,17bbbb39-be82-44ee-aadd-75ac699395f5,2024-01-17 17:00:20
3759,da9661f8-407d-4f24-95bc-5c658662be4a,3270-6082-5465-9989,2022-08-01,discover,1c968d84-763e-42d5-99bb-9369b8996019,2024-01-17 17:00:20
8721,dc999285-2a9b-4085-8e4f-9d6d98add7d4,7128-5129-7663-9042,2021-10-01,laser,9d5eb260-b0c9-4cfa-a3d8-adeabf043f39,2024-01-17 17:00:20
8082,5fe3324d-c498-43cb-8f4b-5e408779d481,2665-7205-5281-6436,2029-01-01,mastercard,c016fba7-7053-4a25-b4b3-2e4c3a40ccc1,2024-01-17 17:00:20
9864,645633a6-af39-4438-8fe9-8da99adaedc9,6304-4400-7585-6803,2026-07-01,visa,152807b4-f8b8-4e1d-be76-2a45ef782659,2024-01-17 17:00:20
1737,6db97d57-63ad-4e5b-a490-d52d309a5d6a,5849-7457-8747-9800,2028-06-01,mastercard,a0358dca-2a1b-4f8e-bc69-6e01594f5f3d,2024-01-17 17:00:20
3856,785d65d3-5156-442d-b960-8894def7390e,3251-9968-6770-3895,2025-01-01,visa,d2a41ccb-be09-4765-becd-a55074c13ef6,2024-01-17 17:00:20
3865,429762fd-2699-4509-87f8-297cf3d8ff18,3305-3169-3845-1975,2021-02-01,diners_club,7186c85c-f2be-46ca-8065-98c4c0189bfe,2024-01-17 17:00:20
6735,988e199b-2459-45ff-a0d3-ce5c698068bc,1509-6763-9052-9276,2029-11-01,laser,de1cb292-a6e7-4fd3-9038-9aaedef9b26d,2024-01-17 17:00:20
7833,09e304d2-20fd-41e9-b697-047b9086610a,5185-6167-2567-3173,2022-03-01,discover,8b1d07f9-c73d-4bbc-b3be-a0a1187fa94e,2024-01-17 17:00:20
7934,66c69a89-5767-4545-b999-44a839853422,9058-9397-1317-2967,2029-08-01,discover,5e157048-3d84-4221-9126-9e0edfccba75,2024-01-17 17:00:20
9789,f3b1800f-f3ea-46fc-bc12-ede156d23f13,4178-8447-9599-4035,2026-01-01,mastercard,9e88d0b8-563f-4575-bf3f-d0e3c3525348,2024-01-17 17:00:20
3429,285ecba0-30e4-4dad-b951-7fb00069e51e,8895-2936-7123-7656,2028-10-01,discover,74398328-a9b4-4c91-a205-8de841ba979f,2024-01-17 17:00:20
9428,f65e6dc5-b38e-4d0d-9cd2-371f1ea10aad,4302-3065-1810-1876,2027-06-01,diners_club,bf26ba48-fb77-42d7-9023-773b00f2b855,2024-01-17 17:00:20
2264,2536df7e-acf3-47e8-8112-f05dcf950a13,1025-2650-3902-1432,2023-02-01,laser,3178ff57-5bde-4212-a3f4-2bb42f730aec,2024-01-17 17:00:20
4856,63804357-357e-47a8-9720-6ca17b8236a2,3323-9668-1099-3345,2030-03-01,laser,2d085a55-ed5b-477f-98ac-0ce5b00f79ba,2024-01-17 17:00:20
9768,cf6b74fb-48a9-4378-a3cd-5a009c1df850,7454-5933-9696-2975,2027-01-01,mastercard,90fc001c-7886-4dc5-8a36-a079890bf7df,2024-01-17 17:00:20
9747,4b7e4147-5fe1-4e9f-9e46-f84361844e89,1191-2421-8576-9766,2024-08-01,diners_club,a8d84c09-9c27-49bc-a05b-da8b99b0f08a,2024-01-17 17:00:20
8722,e9501893-ccb8-4e3d-ad62-4836c8abc064,2624-6296-4232-6027,2023-03-01,diners_club,62798906-1543-416a-9483-cd43498c7a31,2024-01-17 17:00:20
6110,66c2f7b9-8a1c-442d-a55d-4059bc0e8d41,9169-5421-6539-5293,2023-10-01,mastercard,3dd043c1-59b3-40c8-b1c0-dc8c9e87b72d,2024-01-17 17:00:20
5481,e1743544-8825-40a5-b05f-43ab568d180b,8004-7354-3364-9745,2022-01-01,discover,8c172af4-3f12-4c2a-bac8-3bb6d3862a6d,2024-01-17 17:00:20
4505,9a7aeb3f-6588-4f78-9e04-4e32def4a1c5,4987-8755-9445-9424,2021-05-01,diners_club,dfbea2bf-8989-451b-abc6-eb56fb017b57,2024-01-17 17:00:20
2070,ab096151-e2c0-49cc-8fbd-e33dcf0bb955,4884-4479-2679-4914,2030-03-01,discover,b2d9f349-e263-49a0-99c1-3d8bf0173543,2024-01-17 17:00:20
3292,c8a699b2-7445-4408-b4d0-a8c4fb2967dd,4435-2179-7336-1887,2030-06-01,discover,3a95201e-16e9-4181-8fbe-46f511cad3d6,2024-01-17 17:00:20
6269,82121d0b-c80c-4121-8d99-bcd6fd1194c4,2969-1459-5704-1198,2028-11-01,discover,8a7bf245-4d02-497d-9426-d95045a92090,2024-01-17 17:00:20
6720,ed9399e1-4369-4bbd-aacc-e3a6d76c968b,3318-5895-1952-5582,2025-01-01,discover,370f629d-bde9-4b0d-81bf-03d39b7aa00f,2024-01-17 17:00:20
6243,549890e6-e7b6-4155-81b2-04d1688f59aa,4954-5598-4620-9128,2030-09-01,discover,60aed699-92fb-4558-a465-52b33b271f83,2024-01-17 17:00:20
4800,b362428f-4399-45d6-9f81-e84b41da6c57,7806-6630-2897-4383,2021-04-01,mastercard,22c3a4be-010b-4201-b2c9-38b5730e7b92,2024-01-17 17:00:20
3893,c1b9ecb9-b485-40c7-b515-bd2b87bc941c,1238-4490-7872-8223,2024-11-01,mastercard,2e918cf3-1096-46bc-98b3-81ed9009e47e,2024-01-17 17:00:20
5962,7be88365-d538-4691-b512-01cf51bff463,2872-5955-1571-7706,2028-04-01,visa,6cbcbff7-5f5a-49c9-ae14-824e3edd8356,2024-01-17 17:00:20
3007,1fc5313d-91bf-427e-8cc9-9145cbc9bfd4,6985-6388-1615-7930,2029-06-01,mastercard,2deac742-3e4b-453c-985d-17a13b5927d5,2024-01-17 17:00:20
9323,5a3177c0-acb5-4f60-b2f3-ad7db6c4bafb,3622-2311-4589-8510,2027-11-01,visa,dd7f50c0-3a1e-44a8-beee-67fe6d9e7ee1,2024-01-17 17:00:20
8182,bcff9f13-7f1c-4c7a-95e7-119305cc691d,2472-3510-5079-9442,2030-11-01,visa,eb138417-0e5b-4b50-b13f-1a4796a42839,2024-01-17 17:00:20
7673,48cd6888-e2b7-43cb-9593-a058ca67e8c4,2412-3673-8952-6381,2023-08-01,visa,28929484-47a3-4da4-bbe3-45bff8e48934,2024-01-17 17:00:20
3515,b0388194-23d8-4c9e-82e8-acf532fbfea6,5711-7895-7069-5539,2029-12-01,visa,23fe3aba-d2d6-4ee6-8247-6dc7f6366655,2024-01-17 17:00:20
9471,3adcc636-2342-4d8b-87db-76dc2947dae1,8594-5951-3434-6423,2028-04-01,discover,420aca79-f3ab-4aae-9949-7e813a17e436,2024-01-17 17:00:20
4833,6ce42b7f-8075-4638-bc81-d77066aca675,3061-8423-1027-2187,2030-10-01,mastercard,552bf07a-1c87-4741-97ce-fb1f3a9817e4,2024-01-17 17:00:20
7521,6cd556dd-b0d9-4edf-9d21-9af4d85388ce,1632-3881-6264-5927,2021-12-01,visa,8faebdb2-92bf-46c6-becb-4b9cd5a3f014,2024-01-17 17:00:20
9994,4f963822-65ea-4efb-8cc1-1ee48c70c691,2929-8359-2455-4332,2030-10-01,diners_club,118d3683-ce10-4f5c-9789-6182b9bc9af7,2024-01-17 17:00:20
8037,fc5dcd5a-bad7-4725-8266-f6e7818eedf1,2909-6361-3743-6949,2028-04-01,visa,d6b3062b-7710-450d-91bb-5e9ad1729bff,2024-01-17 17:00:20
5393,9c88ccef-6e87-4b5d-951a-9dce4cabeddb,7098-1344-3124-2275,2028-03-01,visa,cac78d65-1f64-4050-be5b-406bd3f52ae6,2024-01-17 17:00:20
3975,5d29b241-538f-4908-af47-2dff54419c73,6412-2720-2884-8974,2025-02-01,discover,123b4c17-f374-47f6-8727-6c7e0cc64d13,2024-01-17 17:00:20
6299,bdc826a0-643d-4fa0-bdc2-fcae30193fdb,8002-1640-1016-1790,2022-02-01,diners_club,b2174361-9414-4d6c-8547-345f293adce1,2024-01-17 17:00:20
5745,036076ca-3886-4cf5-802f-10b83ad33d84,8331-4241-1712-5098,2029-06-01,discover,87862ed2-41ff-416f-b1ad-b8434593594b,2024-01-17 17:00:20
5938,d681b737-690d-47dc-8095-a965e73d635e,2149-3295-4101-8354,2023-01-01,diners_club,0f9e3bb4-32d2-4acf-be57-40de486cbffb,2024-01-17 17:00:20
4610,5c635914-4505-4a43-9da7-dd72e6505be8,3736-8736-6932-6139,2030-10-01,discover,6dc989de-8986-4a12-8f2d-cc76815fe0ae,2024-01-17 17:00:20
7663,358b53c2-34ff-4d4f-8ced-466cd892c06a,2816-2036-6296-2736,2027-12-01,mastercard,80c52f1f-adf4-4e4f-8d3a-0b506347d4ff,2024-01-17 17:00:20
5282,c1ca48a2-8758-4ec5-8888-1d6b81b65b6b,9302-8372-1171-6503,2028-12-01,diners_club,382d39f5-a06d-41dd-8ad3-597b635e8003,2024-01-17 17:00:20
6301,29e306ef-f726-4512-9938-f7756ed3dfb5,3177-9006-9701-9652,2026-01-01,mastercard,918ceef0-fc18-437e-9ed3-383868d70a78,2024-01-17 17:00:20
2345,d6abd12b-616f-438e-b9a9-9a21f5200856,9653-5174-5020-6521,2030-03-01,laser,20d49bf1-f1cf-4a3b-acf1-f118d2dc621a,2024-01-17 17:00:20
1974,a9ae8eba-e01b-4ca1-b315-f6b90fe4fb5a,1652-1097-5973-1884,2022-03-01,discover,e039023c-bb0a-4667-9c20-0d311c55dcf2,2024-01-17 17:00:20
2960,82397bac-6a10-47a9-9b46-48a2f73fc109,8753-4532-6536-3814,2024-02-01,laser,6e709265-61be-48c8-8865-65f1a0bc98e4,2024-01-17 17:00:20
7167,9a72b398-e3d5-4ed7-8213-b68662ccd1b7,2291-3685-3814-7484,2030-04-01,visa,e73142f4-3906-464b-a64b-119cbe42a779,2024-01-17 17:00:20
5181,f886f720-474b-4568-942b-a7d326d92591,2068-7078-5340-1118,2027-05-01,discover,afae0514-9b98-4ede-a049-a129d6ab5eec,2024-01-17 17:00:20
