id,uid,credit_card_number,credit_card_expiry_date,credit_card_type,user_id,dt_current_timestamp
3274,ba0bf923-36f3-4498-8953-bd3c56609a67,9710-5155-6862-2883,2027-10-01,discover,057474b4-5433-4b0a-8db2-e9e6ec115d9c,2024-01-17 17:00:20
4995,ed3a7aaa-c779-46c3-a12c-e7e3955d0d86,9360-8872-8510-6954,2030-08-01,diners_club,e46d9355-3713-4304-9327-05d91829d2c2,2024-01-17 17:00:20
2465,bb32642a-0e9b-4d2c-ae6c-fb9c6c4394c1,7051-6430-1460-3692,2028-08-01,visa,972f2190-52d9-410e-8d45-71a0246c8669,2024-01-17 17:00:20
9221,08ec10b7-eb62-4731-9f8f-76b4f9c35a83,8591-7957-6642-4383,2024-02-01,mastercard,3cf49b65-05f9-4f4e-95f8-4dd9a3d94485,2024-01-17 17:00:20
9829,3a8bba20-941f-4e7e-a1a7-6b6bd222c03d,1020-2646-2974-5305,2028-11-01,discover,1198471c-26ce-44a8-8f05-eb3094f719b8,2024-01-17 17:00:20
9153,8cc4da84-da70-48f6-aa33-d7d75696c662,2148-9511-3420-5526,2029-03-01,discover,bcdbc933-1555-4652-bbea-573877daad0e,2024-01-17 17:00:20
4839,3184c07f-ce2f-4b1a-9e8e-48bcac6dda69,1626-4245-6349-8011,2029-05-01,visa,18e0cec4-8fb9-410a-bea3-5a1ed590d3d5,2024-01-17 17:00:20
1024,799be6da-c2dc-4dfe-aa23-8568b451558a,6402-8612-7499-2653,2021-03-01,mastercard,bf94f3db-0fe9-4433-be56-0f3b0dac4150,2024-01-17 17:00:20
1291,98e28cf7-0633-444a-9a1b-f224e8dd4e1e,5755-6476-5873-8809,2028-08-01,laser,31eb4625-dcd0-496a-b478-c150a654d0a1,2024-01-17 17:00:20
8567,2aa94017-22ea-41b5-ad70-0443c78a0ec9,8960-6863-3016-6210,2026-09-01,visa,c7d04d7a-7f50-47b6-86e8-60d6dc98cd93,2024-01-17 17:00:20
4598,04b51f42-a4fa-40f4-bd54-421a37b3a4d9,2018-9279-9360-4343,2026-05-01,mastercard,b5cd83ef-e7e6-4ffb-8042-d3932c9a734c,2024-01-17 17:00:20
8668,1464339b-9891-43b9-a9a1-db71429bd075,4277-4132-6346-5155,2021-12-01,laser,a2280dff-8e78-424b-8565-9cfe3a99e17a,2024-01-17 17:00:20
7142,1806a51b-cabb-41e3-937b-b2f066e7f45f,4311-9261-6684-1037,2029-08-01,mastercard,8f7d942e-7bed-4fcb-a642-9fb8cee76d0b,2024-01-17 17:00:20
8178,31d320c8-bb97-4dba-a845-d545a103b40b,3473-6213-1143-4798,2029-02-01,mastercard,25d4cb51-6e72-42b3-9f62-9153e345d84d,2024-01-17 17:00:20
1022,933347a8-6a5b-4361-b792-7b3e7a9ceb2e,5258-3581-6029-2068,2029-06-01,mastercard,1eb31594-5d59-405f-af3d-4bb0437fd513,2024-01-17 17:00:20
1760,518b8922-ea13-4a39-8851-bfbe23a19b1e,9211-8049-4206-4570,2029-06-01,visa,46ab8db9-5d23-4784-80e7-de7315f4f81b,2024-01-17 17:00:20
7467,78446a2b-c29b-4a6b-88fc-9b4b9e4a6986,7897-5107-2013-1057,2023-05-01,diners_club,cf387bfd-622c-4578-be17-5c47f111d85d,2024-01-17 17:00:20
7256,903e898e-6bec-4925-9903-46a88baa1e14,1264-7235-5270-4191,2022-12-01,visa,5a58de8c-1c15-4291-b5e8-63522cfd7523,2024-01-17 17:00:20
8835,d5fad5d6-9ac2-43df-ba7c-4bf61c01ade1,5027-4292-5451-4677,2022-08-01,mastercard,e66262b8-469a-4885-8fd8-dbe6bdc30089,2024-01-17 17:00:20
7422,61b8b2cc-9339-44a7-8d98-bfdb4150f846,6111-2356-4611-5059,2027-11-01,discover,2f5a079d-60ae-455a-8d92-353a4d77c32f,2024-01-17 17:00:20
7850,7eeba6e5-7c42-4881-8317-6c14964cf429,4608-5545-8544-7640,2026-06-01,diners_club,f6d0ef67-5bc0-4f0e-ae3a-0f1a74995912,2024-01-17 17:00:20
5234,f4669115-ba95-4967-beaa-838f66eaac41,4717-3575-9754-3061,2024-01-01,discover,0c2718b3-cb8c-4bd6-8f47-631b5ed0b252,2024-01-17 17:00:20
9438,cd024ab9-98b4-4f6c-92c3-d24ce9871404,3781-9312-9338-5941,2026-04-01,discover,453438e3-862d-4ace-bfab-6c8f4aac9848,2024-01-17 17:00:20
2328,95a35d2d-de3c-4f21-8cf7-69ae52ce3188,1206-2879-7222-3062,2021-04-01,discover,4aee740a-b3ab-4fb4-ba91-3e1b6fce86d5,2024-01-17 17:00:20
9514,ff4ae8ab-7dbb-43c4-afab-936ff7fd1b9a,6376-1644-6711-9615,2022-07-01,discover,2131b4a9-04b9-4991-999c-39fddd3d1009,2024-01-17 17:00:20
1761,462eac93-f39f-4e81-bc03-b45d61367bc0,3042-5373-8695-4131,2024-12-01,diners_club,88a673ce-2454-47d1-958d-691d0ad2aa5c,2024-01-17 17:00:20
2627,6ae0345e-76fb-4a47-ba6d-f71fb89bbe41,1876-2833-3931-1653,2029-11-01,mastercard,73e5adea-92cc-4d0a-bfba-99d3e37f920a,2024-01-17 17:00:20
8541,dd85f6ce-005f-4d3e-8c94-57097cb1c8c1,2567-6927-4600-8925,2030-09-01,laser,568bff29-540c-47b9-bf04-f312c690db9e,2024-01-17 17:00:20
6120,665dcabd-2620-4660-9c0b-5e105c5b1b48,3871-5679-6680-5041,2022-02-01,discover,706f8888-eda7-4d14-b706-6a40babc726b,2024-01-17 17:00:20
9932,c602b031-288a-423c-87b1-13253f28e4ec,4705-1847-7092-1786,2022-01-01,visa,98388fe6-55e9-4ba9-865f-b8c2ca280e26,2024-01-17 17:00:20
2209,73ab78c9-2ef0-4226-a2e5-f4f920bed897,6717-5141-9016-4000,2026-09-01,mastercard,0de055a5-c768-496d-8eed-23d488ec24d3,2024-01-17 17:00:20
9824,49b9673e-b029-4c6a-a843-94b529b530cc,7641-2335-6418-2956,2022-03-01,mastercard,5ed47a74-af32-487a-83b5-e53deb74e228,2024-01-17 17:00:20
4567,225f22c9-9ba4-4da1-851c-691e5248e306,4985-4340-8782-1985,2025-01-01,discover,81ceee71-171e-4183-b14f-a085999b95cf,2024-01-17 17:00:20
5838,b8c0430e-adfd-4283-81de-ed9224b28b84,7157-9731-2777-6686,2029-10-01,visa,2961e5d3-bf91-40e6-807d-0bfa497bc25f,2024-01-17 17:00:20
2137,a61da67a-440b-4473-9bc1-d38c3aa1585b,8447-8877-7019-9853,2029-08-01,discover,4086dfd4-02ef-4ba7-94ea-9dc879c99a99,2024-01-17 17:00:20
4250,3e846d8e-2735-4d8b-8ed0-bdf4da187ceb,5896-4252-8659-8758,2025-07-01,discover,704ec9e4-532c-4982-9cb5-1ee52d53043b,2024-01-17 17:00:20
9095,ffae7fda-426a-4eb4-b071-498803f2713c,5485-6912-4813-8938,2021-11-01,diners_club,7177d7de-ac7f-49cc-b215-06190d603c7e,2024-01-17 17:00:20
8899,4bcdf79e-2b7c-4d07-8eda-b4d4544d3f29,9033-2696-8149-9918,2027-12-01,visa,c94bb83b-46f8-411f-b7eb-516121c47e44,2024-01-17 17:00:20
9563,f34cc907-c833-40e3-bae3-9eeb6e9cb2a4,9044-1000-3234-8428,2030-09-01,laser,af7dccd9-1c2c-4c07-987a-5349ae6afd39,2024-01-17 17:00:20
7791,9fc9ff51-b03a-4770-b93b-635d74856f8d,5569-8492-8306-4869,2025-05-01,diners_club,6329ec56-4b89-482c-92c4-9309ab0bd1fe,2024-01-17 17:00:20
6584,d228edb0-8368-4600-8df7-7dc4dc6f5eba,6441-9671-1259-2340,2027-02-01,discover,749247e9-a474-43ad-9025-b26324585d83,2024-01-17 17:00:20
