id,uid,credit_card_number,credit_card_expiry_date,credit_card_type,user_id,dt_current_timestamp
2137,918b7f86-6190-4638-98d9-2603f46f6d80,4751-7696-4078-3252,2026-09-01,diners_club,6808a3b8-2230-4027-97d3-e2eb67a2d3e2,2024-01-17 17:00:20
3593,9bd88a9b-5f69-4f6f-966a-56b3103d9c97,4283-5752-6595-4238,2024-05-01,diners_club,a94c130f-fc56-4f58-ac71-c7ef4b0a446a,2024-01-17 17:00:20
2718,57a65bf1-d247-4709-8bf0-d424838c80c5,5407-4964-1987-6884,2021-02-01,mastercard,24cf2eea-b334-40f8-bd56-d5da6b6cf291,2024-01-17 17:00:20
4964,5d1d3ac6-75d3-4df8-8b35-70fc4ae9fd33,9821-3214-9881-1545,2028-08-01,mastercard,5db08085-3b32-4ad8-b5bf-de23d33db48a,2024-01-17 17:00:20
5313,b04d8500-6ed8-4ac0-8d39-222d81e0c54a,7461-4520-3042-1623,2028-02-01,diners_club,6aae6fbf-1a35-428f-9d72-ed1f2378fcf5,2024-01-17 17:00:20
9502,ebfe345f-bb51-4df0-bb60-baebd2cfd6e0,5893-5107-9330-7792,2021-02-01,diners_club,d4daf90e-92ec-411e-a8fd-cc67847b4c8b,2024-01-17 17:00:20
2286,3b160261-af82-40b5-aa9d-7ce712d9de94,4667-7268-4711-9851,2026-12-01,discover,1de5f09a-10c6-4bc1-a7fd-3f5fd4628e60,2024-01-17 17:00:20
9949,31ae415e-db11-43bb-a882-ea822d9cde2c,3071-5203-6779-4773,2023-05-01,diners_club,83110bd1-8c45-4d58-a7a9-71c74a4bfdec,2024-01-17 17:00:20
6684,50e1afdd-288f-4443-a6e3-f02f1a571bda,4819-2723-3434-8915,2021-07-01,visa,51266c9c-c77f-4afd-af22-4d3a14b7fa3f,2024-01-17 17:00:20
2858,ad426988-305e-4120-8155-9f67bb36cb56,1320-5751-7930-4074,2024-08-01,discover,ae22a074-813a-4a50-b3da-cb6f880c82a9,2024-01-17 17:00:20
7182,51df02f9-3e3c-45ac-8eb2-2be885960fe4,8197-6430-2405-9631,2021-05-01,laser,052acbd1-43f7-4d59-8213-f91fafc0bf98,2024-01-17 17:00:20
6971,5b0fad20-60cc-42e8-bf4c-fa88b465db2a,9727-6078-3595-8983,2028-07-01,mastercard,c4c04ad5-18c7-4095-853e-0875496ee797,2024-01-17 17:00:20
9483,10008a40-03ee-46e6-b946-8b27bece629d,3511-5062-4849-8801,2022-11-01,discover,9d460064-ec5a-4881-a01b-ea4b2dd36bbf,2024-01-17 17:00:20
2775,8306bb4c-261e-432b-9eaf-bbc3442b359b,7797-9816-3622-4433,2028-08-01,mastercard,ffbc1596-f012-4146-9161-0e26b261e429,2024-01-17 17:00:20
7008,00d827f8-945a-49d0-95f2-e9bc4bc376e3,8647-9491-3577-5212,2024-04-01,visa,12012cfa-1418-443c-ba71-a2685df8f16d,2024-01-17 17:00:20
5542,7065f45e-8731-4504-8dba-89529bbbf930,1050-9919-2307-7124,2027-08-01,discover,a4028cf7-f3fb-44f4-b4cb-eb3832b3a2fa,2024-01-17 17:00:20
7283,7feee4fe-0115-42f9-9f1f-1e56567d2da5,7923-8086-1577-5759,2023-06-01,laser,506020a3-79fd-444a-9c36-f6f9e9c41406,2024-01-17 17:00:20
1129,a9d2f58e-a0e7-4440-a1b7-f77914d3b6f4,9335-9204-4673-4593,2029-12-01,discover,ba18e60c-ad21-4a5b-9d12-ddbe1301cc4f,2024-01-17 17:00:20
6465,cb5e8c96-708f-43de-853a-77c8b7b282a0,3115-2424-4464-2580,2022-12-01,diners_club,46d228b2-a4f7-4d2b-954e-a34eda44265f,2024-01-17 17:00:20
6514,1a1b814a-2e67-44c9-8ed3-25441fc9fa6f,2822-6344-5905-8815,2022-09-01,discover,b51214d0-e547-4fee-8d14-9edc6ad2f307,2024-01-17 17:00:20
2963,fcce1a17-6c8b-4422-a35f-7acf2ac3d643,6171-6036-3581-4081,2025-05-01,mastercard,d50468f0-b34d-4c9f-8967-b3c955d69f4d,2024-01-17 17:00:20
